setor,tipo,uf,ano,emissao_co2
Resíduos ,Remoção,RO,2017,0.0
Resíduos ,Remoção,RO,2018,0.0
Mudança de Uso da Terra e Floresta,Remoção,RO,2000,-14403984.0
Mudança de Uso da Terra e Floresta,Remoção,RO,2001,-14676664.0
Mudança de Uso da Terra e Floresta,Remoção,RO,2002,-15700457.0
Mudança de Uso da Terra e Floresta,Remoção,RO,2003,-15630744.0
Mudança de Uso da Terra e Floresta,Remoção,RO,2004,-15739735.0
Mudança de Uso da Terra e Floresta,Remoção,RO,2005,-16267924.0
Mudança de Uso da Terra e Floresta,Remoção,RO,2006,-16442106.0
Mudança de Uso da Terra e Floresta,Remoção,RO,2007,-16904570.0
Mudança de Uso da Terra e Floresta,Remoção,RO,2008,-17114600.0
Mudança de Uso da Terra e Floresta,Remoção,RO,2009,-17676943.0
Mudança de Uso da Terra e Floresta,Remoção,RO,2010,-17919709.0
Mudança de Uso da Terra e Floresta,Remoção,RO,2011,-18174614.0
Mudança de Uso da Terra e Floresta,Remoção,RO,2012,-18704086.0
Mudança de Uso da Terra e Floresta,Remoção,RO,2013,-18854430.0
Mudança de Uso da Terra e Floresta,Remoção,RO,2014,-19318222.0
Mudança de Uso da Terra e Floresta,Remoção,RO,2015,-19439950.0
Mudança de Uso da Terra e Floresta,Remoção,RO,2016,-19567815.0
Mudança de Uso da Terra e Floresta,Remoção,RO,2017,-19504266.0
Mudança de Uso da Terra e Floresta,Remoção,RO,2018,-19555736.0
Energia,Emissão,RR,2000,488824.39816897124
Energia,Emissão,RR,2001,308484.94696757395
Energia,Emissão,RR,2002,300527.93578201253
Energia,Emissão,RR,2003,289765.44253352255
Energia,Emissão,RR,2004,298293.43541203905
Energia,Emissão,RR,2005,275097.44145445485
Energia,Emissão,RR,2006,309507.4522074536
Energia,Emissão,RR,2007,311424.56115034485
Energia,Emissão,RR,2008,357938.2366684466
Energia,Emissão,RR,2009,399128.27502053336
Energia,Emissão,RR,2010,685159.6294448861
Energia,Emissão,RR,2011,429518.0457779164
Energia,Emissão,RR,2012,460359.0367050007
Energia,Emissão,RR,2013,523067.3391026363
Energia,Emissão,RR,2014,638420.2044121869
Energia,Emissão,RR,2015,614647.3588040093
Energia,Emissão,RR,2016,561607.392859487
Energia,Emissão,RR,2017,556106.9736279204
Energia,Emissão,RR,2018,743909.0639264226
Agropecuária,Emissão,RR,2000,1138914.429019328
Agropecuária,Emissão,RR,2001,1064497.3001452275
Agropecuária,Emissão,RR,2002,1044559.5871989705
Agropecuária,Emissão,RR,2003,1071885.1533226871
Agropecuária,Emissão,RR,2004,1150474.1489566916
Agropecuária,Emissão,RR,2005,1255166.7144028912
Agropecuária,Emissão,RR,2006,1235710.5096337416
Agropecuária,Emissão,RR,2007,1149863.48608897
Agropecuária,Emissão,RR,2008,1164486.3841067275
Agropecuária,Emissão,RR,2009,1122565.8949688198
Agropecuária,Emissão,RR,2010,1328386.5316252091
Agropecuária,Emissão,RR,2011,1464100.2812112498
Agropecuária,Emissão,RR,2012,1524976.0275904494
Agropecuária,Emissão,RR,2013,1615851.8819528199
Agropecuária,Emissão,RR,2014,1579296.4807215708
Agropecuária,Emissão,RR,2015,1673821.6582621804
Agropecuária,Emissão,RR,2016,1677474.4667115696
Agropecuária,Emissão,RR,2017,1704544.6989714035
Agropecuária,Emissão,RR,2018,1776572.052205782
Processos Industriais,Emissão,RR,2000,0.0
Processos Industriais,Emissão,RR,2001,0.0
Processos Industriais,Emissão,RR,2002,0.0
Processos Industriais,Emissão,RR,2003,0.0
Processos Industriais,Emissão,RR,2004,0.0
Processos Industriais,Emissão,RR,2005,0.0
Processos Industriais,Emissão,RR,2006,0.0
Processos Industriais,Emissão,RR,2007,0.0
Processos Industriais,Emissão,RR,2008,0.0
Processos Industriais,Emissão,RR,2009,0.0
Processos Industriais,Emissão,RR,2010,0.0
Processos Industriais,Emissão,RR,2011,0.0
Processos Industriais,Emissão,RR,2012,0.0
Processos Industriais,Emissão,RR,2013,0.0
Processos Industriais,Emissão,RR,2014,0.0
Processos Industriais,Emissão,RR,2015,0.0
Processos Industriais,Emissão,RR,2016,0.0
Processos Industriais,Emissão,RR,2017,0.0
Processos Industriais,Emissão,RR,2018,0.0
Resíduos ,Emissão,RR,2000,58888.80000000002
Resíduos ,Emissão,RR,2001,68032.15299999999
Resíduos ,Emissão,RR,2002,81806.24200000003
Resíduos ,Emissão,RR,2003,100369.00400000003
Resíduos ,Emissão,RR,2004,123456.95299999995
Resíduos ,Emissão,RR,2005,148644.97499999995
Resíduos ,Emissão,RR,2006,179336.76200000002
Resíduos ,Emissão,RR,2007,205848.12200000003
Resíduos ,Emissão,RR,2008,231878.59999999995
Resíduos ,Emissão,RR,2009,256428.05700000006
Resíduos ,Emissão,RR,2010,287104.91099999996
Resíduos ,Emissão,RR,2011,307204.3349999999
Resíduos ,Emissão,RR,2012,310962.7190000002
Resíduos ,Emissão,RR,2013,311277.4439999997
Resíduos ,Emissão,RR,2014,318071.8689999999
Resíduos ,Emissão,RR,2015,319891.16
Resíduos ,Emissão,RR,2016,323245.48699999985
Resíduos ,Emissão,RR,2017,327161.993
Resíduos ,Emissão,RR,2018,335652.48799999984
Mudança de Uso da Terra e Floresta,Emissão,RR,2000,15085776.0
Mudança de Uso da Terra e Floresta,Emissão,RR,2001,16115459.0
Mudança de Uso da Terra e Floresta,Emissão,RR,2002,15388131.0
Mudança de Uso da Terra e Floresta,Emissão,RR,2003,19687178.0
Mudança de Uso da Terra e Floresta,Emissão,RR,2004,15761866.0
Mudança de Uso da Terra e Floresta,Emissão,RR,2005,10437283.0
Mudança de Uso da Terra e Floresta,Emissão,RR,2006,11640456.0
Mudança de Uso da Terra e Floresta,Emissão,RR,2007,13651831.0
Mudança de Uso da Terra e Floresta,Emissão,RR,2008,11787978.0
Mudança de Uso da Terra e Floresta,Emissão,RR,2009,7581263.0
Mudança de Uso da Terra e Floresta,Emissão,RR,2010,6717271.0
Mudança de Uso da Terra e Floresta,Emissão,RR,2011,6571587.0
Mudança de Uso da Terra e Floresta,Emissão,RR,2012,8231401.0
Mudança de Uso da Terra e Floresta,Emissão,RR,2013,11965644.0
Mudança de Uso da Terra e Floresta,Emissão,RR,2014,17276852.0
Mudança de Uso da Terra e Floresta,Emissão,RR,2015,19199777.0
Mudança de Uso da Terra e Floresta,Emissão,RR,2016,29249935.0
Mudança de Uso da Terra e Floresta,Emissão,RR,2017,17461777.0
Mudança de Uso da Terra e Floresta,Emissão,RR,2018,21847398.0
Energia,Remoção,RR,2000,0.0
Energia,Remoção,RR,2001,0.0
Energia,Remoção,RR,2002,0.0
Energia,Remoção,RR,2003,0.0
Energia,Remoção,RR,2004,0.0
Energia,Remoção,RR,2005,0.0
Energia,Remoção,RR,2006,0.0
Energia,Remoção,RR,2007,0.0
Energia,Remoção,RR,2008,0.0
Energia,Remoção,RR,2009,0.0
Energia,Remoção,RR,2010,0.0
Energia,Remoção,RR,2011,0.0
Energia,Remoção,RR,2012,0.0
Energia,Remoção,RR,2013,0.0
Energia,Remoção,RR,2014,0.0
Energia,Remoção,RR,2015,0.0
Energia,Remoção,RR,2016,0.0
Energia,Remoção,RR,2017,0.0
Energia,Remoção,RR,2018,0.0
Agropecuária,Remoção,RR,2000,0.0
Agropecuária,Remoção,RR,2001,0.0
Agropecuária,Remoção,RR,2002,0.0
Agropecuária,Remoção,RR,2003,0.0
Agropecuária,Remoção,RR,2004,0.0
Agropecuária,Remoção,RR,2005,0.0
Agropecuária,Remoção,RR,2006,0.0
Agropecuária,Remoção,RR,2007,0.0
Agropecuária,Remoção,RR,2008,0.0
Agropecuária,Remoção,RR,2009,0.0
Agropecuária,Remoção,RR,2010,0.0
Agropecuária,Remoção,RR,2011,0.0
Agropecuária,Remoção,RR,2012,0.0
Agropecuária,Remoção,RR,2013,0.0
Agropecuária,Remoção,RR,2014,0.0
Agropecuária,Remoção,RR,2015,0.0
Agropecuária,Remoção,RR,2016,0.0
Agropecuária,Remoção,RR,2017,0.0
Agropecuária,Remoção,RR,2018,0.0
Processos Industriais,Remoção,RR,2000,0.0
Processos Industriais,Remoção,RR,2001,0.0
Processos Industriais,Remoção,RR,2002,0.0
Processos Industriais,Remoção,RR,2003,0.0
Processos Industriais,Remoção,RR,2004,0.0
Processos Industriais,Remoção,RR,2005,0.0
Processos Industriais,Remoção,RR,2006,0.0
Processos Industriais,Remoção,RR,2007,0.0
Processos Industriais,Remoção,RR,2008,0.0
Processos Industriais,Remoção,RR,2009,0.0
Processos Industriais,Remoção,RR,2010,0.0
Processos Industriais,Remoção,RR,2011,0.0
Processos Industriais,Remoção,RR,2012,0.0
Processos Industriais,Remoção,RR,2013,0.0
Processos Industriais,Remoção,RR,2014,0.0
Processos Industriais,Remoção,RR,2015,0.0
Processos Industriais,Remoção,RR,2016,0.0
Processos Industriais,Remoção,RR,2017,0.0
Processos Industriais,Remoção,RR,2018,0.0
Resíduos ,Remoção,RR,2000,0.0
Resíduos ,Remoção,RR,2001,0.0
Resíduos ,Remoção,RR,2002,0.0
Resíduos ,Remoção,RR,2003,0.0
Resíduos ,Remoção,RR,2004,0.0
Resíduos ,Remoção,RR,2005,0.0
Resíduos ,Remoção,RR,2006,0.0
Resíduos ,Remoção,RR,2007,0.0
Resíduos ,Remoção,RR,2008,0.0
Resíduos ,Remoção,RR,2009,0.0
Resíduos ,Remoção,RR,2010,0.0
Resíduos ,Remoção,RR,2011,0.0
Resíduos ,Remoção,RR,2012,0.0
Resíduos ,Remoção,RR,2013,0.0
Resíduos ,Remoção,RR,2014,0.0
Resíduos ,Remoção,RR,2015,0.0
Resíduos ,Remoção,RR,2016,0.0
Resíduos ,Remoção,RR,2017,0.0
Resíduos ,Remoção,RR,2018,0.0
Mudança de Uso da Terra e Floresta,Remoção,RR,2000,-16411165.0
Mudança de Uso da Terra e Floresta,Remoção,RR,2001,-16456414.0
Mudança de Uso da Terra e Floresta,Remoção,RR,2002,-16562366.0
Mudança de Uso da Terra e Floresta,Remoção,RR,2003,-16616714.0
Mudança de Uso da Terra e Floresta,Remoção,RR,2004,-17432543.0
Mudança de Uso da Terra e Floresta,Remoção,RR,2005,-17570673.0
Mudança de Uso da Terra e Floresta,Remoção,RR,2006,-21569991.0
Mudança de Uso da Terra e Floresta,Remoção,RR,2007,-24117438.0
Mudança de Uso da Terra e Floresta,Remoção,RR,2008,-24144251.0
Mudança de Uso da Terra e Floresta,Remoção,RR,2009,-24264633.0
Mudança de Uso da Terra e Floresta,Remoção,RR,2010,-25345621.0
Mudança de Uso da Terra e Floresta,Remoção,RR,2011,-25448994.0
Mudança de Uso da Terra e Floresta,Remoção,RR,2012,-25540510.0
Mudança de Uso da Terra e Floresta,Remoção,RR,2013,-25700527.0
Mudança de Uso da Terra e Floresta,Remoção,RR,2014,-25749218.0
Mudança de Uso da Terra e Floresta,Remoção,RR,2015,-25750583.0
Mudança de Uso da Terra e Floresta,Remoção,RR,2016,-25770539.0
Mudança de Uso da Terra e Floresta,Remoção,RR,2017,-25876558.0
Mudança de Uso da Terra e Floresta,Remoção,RR,2018,-25963715.0
Energia,Emissão,RS,2000,19647665.271708336
Energia,Emissão,RS,2001,20293422.355044007
Energia,Emissão,RS,2002,18239236.414353944
Energia,Emissão,RS,2003,17752734.65032407
Energia,Emissão,RS,2004,19171322.030333884
Energia,Emissão,RS,2005,18545248.809430476
Energia,Emissão,RS,2006,18951796.800769217
Energia,Emissão,RS,2007,19698296.654768974
Energia,Emissão,RS,2008,23806182.647414044
Energia,Emissão,RS,2009,24111607.197147146
Energia,Emissão,RS,2010,23125874.601335894
Energia,Emissão,RS,2011,21656238.625165075
Energia,Emissão,RS,2012,23923537.316868767
Energia,Emissão,RS,2013,26111890.26909662
Energia,Emissão,RS,2014,26016626.02161666
Energia,Emissão,RS,2015,25111133.07171328
Energia,Emissão,RS,2016,24220661.995273147
Energia,Emissão,RS,2017,21998067.8279176
Energia,Emissão,RS,2018,21381759.662880965
Agropecuária,Emissão,RS,2000,42957182.927275136
Agropecuária,Emissão,RS,2001,43938767.07773111
Agropecuária,Emissão,RS,2002,44358252.31975905
Agropecuária,Emissão,RS,2003,45279577.082397796
Agropecuária,Emissão,RS,2004,45338878.327068776
Agropecuária,Emissão,RS,2005,42873067.83189727
Agropecuária,Emissão,RS,2006,43670904.92059384
Agropecuária,Emissão,RS,2007,42693654.904142834
Agropecuária,Emissão,RS,2008,45219516.86423125
Agropecuária,Emissão,RS,2009,46351592.35863235
Agropecuária,Emissão,RS,2010,46796460.474034116
Agropecuária,Emissão,RS,2011,48571532.35590565
Agropecuária,Emissão,RS,2012,46099050.657842435
Agropecuária,Emissão,RS,2013,47971806.23385239
Agropecuária,Emissão,RS,2014,48002243.55574774
Agropecuária,Emissão,RS,2015,47823601.86330088
Agropecuária,Emissão,RS,2016,47863424.443311594
Agropecuária,Emissão,RS,2017,47805671.2049307
Agropecuária,Emissão,RS,2018,45567869.744948186
Processos Industriais,Emissão,RS,2000,746094.9756476366
Processos Industriais,Emissão,RS,2001,721955.4409005137
Processos Industriais,Emissão,RS,2002,679476.8793392638
Processos Industriais,Emissão,RS,2003,659766.1670363272
Processos Industriais,Emissão,RS,2004,613627.2207145328
Processos Industriais,Emissão,RS,2005,557993.3200234661
Processos Industriais,Emissão,RS,2006,568053.6728061055
Processos Industriais,Emissão,RS,2007,626749.9060072944
Processos Industriais,Emissão,RS,2008,751998.4655595917
Processos Industriais,Emissão,RS,2009,722660.6594360975
Processos Industriais,Emissão,RS,2010,775493.8297339304
Processos Industriais,Emissão,RS,2011,793483.4944648703
Processos Industriais,Emissão,RS,2012,811743.1041494342
Processos Industriais,Emissão,RS,2013,827171.1124375814
Processos Industriais,Emissão,RS,2014,767257.3691704927
Processos Industriais,Emissão,RS,2015,662780.576095598
Processos Industriais,Emissão,RS,2016,546675.329448471
Processos Industriais,Emissão,RS,2017,507959.853699946
Processos Industriais,Emissão,RS,2018,488192.975300573
Resíduos ,Emissão,RS,2000,3414793.396
Resíduos ,Emissão,RS,2001,3524644.4829999935
Resíduos ,Emissão,RS,2002,3635966.3130000005
Resíduos ,Emissão,RS,2003,3728030.9750000047
Resíduos ,Emissão,RS,2004,3836175.0000000056
Resíduos ,Emissão,RS,2005,3943692.312000012
Resíduos ,Emissão,RS,2006,4078177.4900000137
Resíduos ,Emissão,RS,2007,4118959.2610000083
Resíduos ,Emissão,RS,2008,4156447.7190000163
Resíduos ,Emissão,RS,2009,4314946.525000027
Resíduos ,Emissão,RS,2010,4304417.565000014
Resíduos ,Emissão,RS,2011,4404940.819000017
Resíduos ,Emissão,RS,2012,4396983.845000013
Resíduos ,Emissão,RS,2013,4531065.4150000205
Resíduos ,Emissão,RS,2014,4721098.066000012
Resíduos ,Emissão,RS,2015,4834236.8740000315
Resíduos ,Emissão,RS,2016,4999357.686000011
Resíduos ,Emissão,RS,2017,5033956.517000008
Resíduos ,Emissão,RS,2018,5072688.136000018
Mudança de Uso da Terra e Floresta,Emissão,RS,2000,12444527.0
Mudança de Uso da Terra e Floresta,Emissão,RS,2001,14206828.0
Mudança de Uso da Terra e Floresta,Emissão,RS,2002,11267014.0
Mudança de Uso da Terra e Floresta,Emissão,RS,2003,17067397.0
Mudança de Uso da Terra e Floresta,Emissão,RS,2004,13620983.0
Mudança de Uso da Terra e Floresta,Emissão,RS,2005,10700867.0
Mudança de Uso da Terra e Floresta,Emissão,RS,2006,12146519.0
Mudança de Uso da Terra e Floresta,Emissão,RS,2007,8104209.0
Mudança de Uso da Terra e Floresta,Emissão,RS,2008,12625675.0
Mudança de Uso da Terra e Floresta,Emissão,RS,2009,9492791.0
Mudança de Uso da Terra e Floresta,Emissão,RS,2010,12424892.0
Mudança de Uso da Terra e Floresta,Emissão,RS,2011,10314282.0
Mudança de Uso da Terra e Floresta,Emissão,RS,2012,10969533.0
Mudança de Uso da Terra e Floresta,Emissão,RS,2013,11789243.0
Mudança de Uso da Terra e Floresta,Emissão,RS,2014,10545598.0
Mudança de Uso da Terra e Floresta,Emissão,RS,2015,8202385.0
Mudança de Uso da Terra e Floresta,Emissão,RS,2016,13854780.0
Mudança de Uso da Terra e Floresta,Emissão,RS,2017,12424221.0
Mudança de Uso da Terra e Floresta,Emissão,RS,2018,6978268.0
Energia,Remoção,RS,2000,0.0
Energia,Remoção,RS,2001,0.0
Energia,Remoção,RS,2002,0.0
Energia,Remoção,RS,2003,0.0
Energia,Remoção,RS,2004,0.0
Energia,Remoção,RS,2005,0.0
Energia,Remoção,RS,2006,0.0
Energia,Remoção,RS,2007,0.0
Energia,Remoção,RS,2008,0.0
Energia,Remoção,RS,2009,0.0
Energia,Remoção,RS,2010,0.0
Energia,Remoção,RS,2011,0.0
Energia,Remoção,RS,2012,0.0
Energia,Remoção,RS,2013,0.0
Energia,Remoção,RS,2014,0.0
Energia,Remoção,RS,2015,0.0
Energia,Remoção,RS,2016,0.0
Energia,Remoção,RS,2017,0.0
Energia,Remoção,RS,2018,0.0
Agropecuária,Remoção,RS,2000,0.0
Agropecuária,Remoção,RS,2001,0.0
Agropecuária,Remoção,RS,2002,0.0
Agropecuária,Remoção,RS,2003,0.0
Agropecuária,Remoção,RS,2004,0.0
Agropecuária,Remoção,RS,2005,0.0
Agropecuária,Remoção,RS,2006,0.0
Agropecuária,Remoção,RS,2007,0.0
Agropecuária,Remoção,RS,2008,0.0
Agropecuária,Remoção,RS,2009,0.0
Agropecuária,Remoção,RS,2010,0.0
Agropecuária,Remoção,RS,2011,0.0
Agropecuária,Remoção,RS,2012,0.0
Agropecuária,Remoção,RS,2013,0.0
Agropecuária,Remoção,RS,2014,0.0
Agropecuária,Remoção,RS,2015,0.0
Agropecuária,Remoção,RS,2016,0.0
Agropecuária,Remoção,RS,2017,0.0
Agropecuária,Remoção,RS,2018,0.0
Processos Industriais,Remoção,RS,2000,0.0
Processos Industriais,Remoção,RS,2001,0.0
Processos Industriais,Remoção,RS,2002,0.0
Processos Industriais,Remoção,RS,2003,0.0
Processos Industriais,Remoção,RS,2004,0.0
Processos Industriais,Remoção,RS,2005,0.0
Processos Industriais,Remoção,RS,2006,0.0
Processos Industriais,Remoção,RS,2007,0.0
Processos Industriais,Remoção,RS,2008,0.0
Processos Industriais,Remoção,RS,2009,0.0
Processos Industriais,Remoção,RS,2010,0.0
Processos Industriais,Remoção,RS,2011,0.0
Processos Industriais,Remoção,RS,2012,0.0
Processos Industriais,Remoção,RS,2013,0.0
Processos Industriais,Remoção,RS,2014,0.0
Processos Industriais,Remoção,RS,2015,0.0
Processos Industriais,Remoção,RS,2016,0.0
Processos Industriais,Remoção,RS,2017,0.0
Processos Industriais,Remoção,RS,2018,0.0
Resíduos ,Remoção,RS,2000,0.0
Resíduos ,Remoção,RS,2001,0.0
Resíduos ,Remoção,RS,2002,0.0
Resíduos ,Remoção,RS,2003,0.0
Resíduos ,Remoção,RS,2004,0.0
Resíduos ,Remoção,RS,2005,0.0
Resíduos ,Remoção,RS,2006,0.0
Resíduos ,Remoção,RS,2007,0.0
Resíduos ,Remoção,RS,2008,0.0
Resíduos ,Remoção,RS,2009,0.0
Resíduos ,Remoção,RS,2010,0.0
Resíduos ,Remoção,RS,2011,0.0
Resíduos ,Remoção,RS,2012,0.0
Resíduos ,Remoção,RS,2013,0.0
Resíduos ,Remoção,RS,2014,0.0
Resíduos ,Remoção,RS,2015,0.0
Resíduos ,Remoção,RS,2016,0.0
Resíduos ,Remoção,RS,2017,0.0
Resíduos ,Remoção,RS,2018,0.0
Mudança de Uso da Terra e Floresta,Remoção,RS,2000,-6296912.0
Mudança de Uso da Terra e Floresta,Remoção,RS,2001,-6585671.0
Mudança de Uso da Terra e Floresta,Remoção,RS,2002,-7024952.0
Mudança de Uso da Terra e Floresta,Remoção,RS,2003,-7268463.0
Mudança de Uso da Terra e Floresta,Remoção,RS,2004,-7588011.0
Mudança de Uso da Terra e Floresta,Remoção,RS,2005,-7674910.0
Mudança de Uso da Terra e Floresta,Remoção,RS,2006,-8148483.0
Mudança de Uso da Terra e Floresta,Remoção,RS,2007,-8539992.0
Mudança de Uso da Terra e Floresta,Remoção,RS,2008,-9226480.0
Mudança de Uso da Terra e Floresta,Remoção,RS,2009,-9291725.0
Mudança de Uso da Terra e Floresta,Remoção,RS,2010,-9897970.0
Mudança de Uso da Terra e Floresta,Remoção,RS,2011,-9611069.0
Mudança de Uso da Terra e Floresta,Remoção,RS,2012,-9821107.0
Mudança de Uso da Terra e Floresta,Remoção,RS,2013,-9884206.0
Mudança de Uso da Terra e Floresta,Remoção,RS,2014,-9778469.0
Mudança de Uso da Terra e Floresta,Remoção,RS,2015,-9657567.0
Mudança de Uso da Terra e Floresta,Remoção,RS,2016,-9852153.0
Mudança de Uso da Terra e Floresta,Remoção,RS,2017,-10067081.0
Mudança de Uso da Terra e Floresta,Remoção,RS,2018,-9652071.0
Energia,Emissão,SC,2000,14769417.055426063
Energia,Emissão,SC,2001,16374241.883017821
Energia,Emissão,SC,2002,13155042.32776152
Energia,Emissão,SC,2003,13023383.523166234
Energia,Emissão,SC,2004,14426039.028522646
Energia,Emissão,SC,2005,15217635.511347236
Energia,Emissão,SC,2006,15438681.012478055
Energia,Emissão,SC,2007,17193820.998671655
Energia,Emissão,SC,2008,18339605.959936064
Energia,Emissão,SC,2009,17008866.153053768
Energia,Emissão,SC,2010,18155030.1453189
Energia,Emissão,SC,2011,17806948.30943597
Energia,Emissão,SC,2012,19200971.308919277
Energia,Emissão,SC,2013,22098911.561013244
Energia,Emissão,SC,2014,21893890.34513473
Energia,Emissão,SC,2015,20804902.8106006
Energia,Emissão,SC,2016,20435998.85924249
Energia,Emissão,SC,2017,20579796.942471925
Energia,Emissão,SC,2018,20495463.38730383
Agropecuária,Emissão,SC,2000,9442792.685011765
Agropecuária,Emissão,SC,2001,9746087.459213952
Agropecuária,Emissão,SC,2002,9890992.185028803
Agropecuária,Emissão,SC,2003,10074246.71227702
Agropecuária,Emissão,SC,2004,10362839.710006375
Agropecuária,Emissão,SC,2005,10445882.739267552
Agropecuária,Emissão,SC,2006,10771945.067549836
Agropecuária,Emissão,SC,2007,11035254.63968377
Agropecuária,Emissão,SC,2008,12145311.657610074
Agropecuária,Emissão,SC,2009,11682422.259058768
Agropecuária,Emissão,SC,2010,12339445.247642232
Agropecuária,Emissão,SC,2011,13503231.461102761
Agropecuária,Emissão,SC,2012,13459103.035875162
Agropecuária,Emissão,SC,2013,13550284.05952507
Agropecuária,Emissão,SC,2014,13650592.888386855
Agropecuária,Emissão,SC,2015,13700253.832353482
Agropecuária,Emissão,SC,2016,14420633.707021074
Agropecuária,Emissão,SC,2017,14021012.00704759
Agropecuária,Emissão,SC,2018,13700109.488792365
Processos Industriais,Emissão,SC,2000,141095.201197713
Processos Industriais,Emissão,SC,2001,149858.665174344
Processos Industriais,Emissão,SC,2002,148838.150138743
Processos Industriais,Emissão,SC,2003,98065.2582426969
Processos Industriais,Emissão,SC,2004,84468.5693641619
Processos Industriais,Emissão,SC,2005,77482.0049089265
Processos Industriais,Emissão,SC,2006,81815.9684926602
Processos Industriais,Emissão,SC,2007,104195.398595089
Processos Industriais,Emissão,SC,2008,147525.572445642
Processos Industriais,Emissão,SC,2009,133868.320868843
Processos Industriais,Emissão,SC,2010,163845.256017728
Processos Industriais,Emissão,SC,2011,355778.270209923
Processos Industriais,Emissão,SC,2012,712636.838811171
Processos Industriais,Emissão,SC,2013,642171.855540708
Processos Industriais,Emissão,SC,2014,816338.341126658
Processos Industriais,Emissão,SC,2015,676984.437553329
Processos Industriais,Emissão,SC,2016,527268.576533347
Processos Industriais,Emissão,SC,2017,514366.499053523
Processos Industriais,Emissão,SC,2018,513045.108130601
Resíduos ,Emissão,SC,2000,2073509.824
Resíduos ,Emissão,SC,2001,2169853.0849999967
Resíduos ,Emissão,SC,2002,2272166.7720000003
Resíduos ,Emissão,SC,2003,2297258.5449999976
Resíduos ,Emissão,SC,2004,2387640.640000005
Resíduos ,Emissão,SC,2005,2452987.1520000016
Resíduos ,Emissão,SC,2006,2530927.3939999943
Resíduos ,Emissão,SC,2007,2550712.2689999985
Resíduos ,Emissão,SC,2008,2630152.3940000045
Resíduos ,Emissão,SC,2009,2507499.0290000015
Resíduos ,Emissão,SC,2010,2545687.032000001
Resíduos ,Emissão,SC,2011,2612242.3930000043
Resíduos ,Emissão,SC,2012,2576030.5429999996
Resíduos ,Emissão,SC,2013,2917283.5939999977
Resíduos ,Emissão,SC,2014,3021764.4090000023
Resíduos ,Emissão,SC,2015,3112956.0659999964
Resíduos ,Emissão,SC,2016,3207720.6530000074
Resíduos ,Emissão,SC,2017,3284219.451000001
Resíduos ,Emissão,SC,2018,3336039.9710000055
Mudança de Uso da Terra e Floresta,Emissão,SC,2000,12398239.0
Mudança de Uso da Terra e Floresta,Emissão,SC,2001,12802065.0
Mudança de Uso da Terra e Floresta,Emissão,SC,2002,14151867.0
Mudança de Uso da Terra e Floresta,Emissão,SC,2003,18258082.0
Mudança de Uso da Terra e Floresta,Emissão,SC,2004,14616258.0
Mudança de Uso da Terra e Floresta,Emissão,SC,2005,12262116.0
Mudança de Uso da Terra e Floresta,Emissão,SC,2006,14583601.0
Mudança de Uso da Terra e Floresta,Emissão,SC,2007,10840584.0
Mudança de Uso da Terra e Floresta,Emissão,SC,2008,11605693.0
Mudança de Uso da Terra e Floresta,Emissão,SC,2009,10649472.0
Mudança de Uso da Terra e Floresta,Emissão,SC,2010,9745518.0
Mudança de Uso da Terra e Floresta,Emissão,SC,2011,6678865.0
Mudança de Uso da Terra e Floresta,Emissão,SC,2012,7557185.0
Mudança de Uso da Terra e Floresta,Emissão,SC,2013,9284066.0
Mudança de Uso da Terra e Floresta,Emissão,SC,2014,10074290.0
Mudança de Uso da Terra e Floresta,Emissão,SC,2015,6442162.0
Mudança de Uso da Terra e Floresta,Emissão,SC,2016,8890316.0
Mudança de Uso da Terra e Floresta,Emissão,SC,2017,10174115.0
Mudança de Uso da Terra e Floresta,Emissão,SC,2018,6588611.0
Energia,Remoção,SC,2000,0.0
Energia,Remoção,SC,2001,0.0
Energia,Remoção,SC,2002,0.0
Energia,Remoção,SC,2003,0.0
Energia,Remoção,SC,2004,0.0
Energia,Remoção,SC,2005,0.0
Energia,Remoção,SC,2006,0.0
Energia,Remoção,SC,2007,0.0
Energia,Remoção,SC,2008,0.0
Energia,Remoção,SC,2009,0.0
Energia,Remoção,SC,2010,0.0
Energia,Remoção,SC,2011,0.0
Energia,Remoção,SC,2012,0.0
Energia,Remoção,SC,2013,0.0
Energia,Remoção,SC,2014,0.0
Energia,Remoção,SC,2015,0.0
Energia,Remoção,SC,2016,0.0
Energia,Remoção,SC,2017,0.0
Energia,Remoção,SC,2018,0.0
Agropecuária,Remoção,SC,2000,0.0
Agropecuária,Remoção,SC,2001,0.0
Agropecuária,Remoção,SC,2002,0.0
Agropecuária,Remoção,SC,2003,0.0
Agropecuária,Remoção,SC,2004,0.0
Agropecuária,Remoção,SC,2005,0.0
Agropecuária,Remoção,SC,2006,0.0
Agropecuária,Remoção,SC,2007,0.0
Agropecuária,Remoção,SC,2008,0.0
Agropecuária,Remoção,SC,2009,0.0
Agropecuária,Remoção,SC,2010,0.0
Agropecuária,Remoção,SC,2011,0.0
Agropecuária,Remoção,SC,2012,0.0
Agropecuária,Remoção,SC,2013,0.0
Agropecuária,Remoção,SC,2014,0.0
Agropecuária,Remoção,SC,2015,0.0
Agropecuária,Remoção,SC,2016,0.0
Agropecuária,Remoção,SC,2017,0.0
Agropecuária,Remoção,SC,2018,0.0
Processos Industriais,Remoção,SC,2000,0.0
Processos Industriais,Remoção,SC,2001,0.0
Processos Industriais,Remoção,SC,2002,0.0
Processos Industriais,Remoção,SC,2003,0.0
