SPE VARGINHA ENERGIA S.A.,"10 processos no TJMG, TRT03 e TJSP, 1 processo no TRF1"
USINA CERRADAO LTDA,"539 processos no TRT3, TRT03, TJMG, TRT15 e TST, 1 processo no TRT03, 1 processo no TJSP, 1 processo no TRT15, 1 processo no TRT03"
NATURA INOVACAO E TECNOLOGIA DE PRODUTOS LTDA,"180 processos no TJSP, TRT2, TRF3, TRF1 e TRT02, 4 processos no TJSP, 1 processo no TRT15, 1 processo no TJSP, 1 processo no TRT2"
RIO VERDE ENERGIA S/A,"44 processos no TJMT, TRT15, TJGO, TRF1 e TRT23, 3 processos no JFMT, TRT10 e STJ, 2 processos no TJPR, 1 processo no TRT23"
SANTA LUZIA ENERGETICA S/A,"32 processos no TJSP, TJSC, TRT02, TRF1 e TJSC  , 3 processos no TRF1"
USIPAR USINA SIDERURGICA DO PARA,"138 processos no TRT8, TJPA, TRT08, TRF1 e TJMG, 103 processos no TRT8, TJSP, STJ e TJPA, 98 processos no TRT8, TJSP, TJPA, TRT16 e STJ, 30 processos no TJPA, TRT8, TJSP, STJ e TJRJ, 19 processos no TJPA, TJSP, TJRJ, JFRJ e STJ, 12 processos no TJPA"
REVATI AGROPECUARIA LTDA.-EM RECUPERACAO JUDICIAL,"1.936 processos no TRT15, TRT9, TJSP, TRT09 e STJ, 8 processos no TRT15, 4 processos no TJSP, 4 processos no TRT15, 4 processos no TRT15, 3 processos no TRT15"
BRK AMBIENTAL - RIO DAS OSTRAS S/A,"18 processos no TJRJ, TRT01, JFRJ, TRT1 e STJ, 1 processo no JFRJ, 1 processo no JFRJ"
MANAUS AMBIENTAL S.A.,"18.325 processos no TJAM, TRT11, TJSP, TJMG e TST, 14.353 processos no TJAM, STF e STJ, 1.144 processos no TJAM, 127 processos no TJAM e TJRJ, 79 processos no TJAM, 24 processos no TJAM"
COOPERATIVA DE PRODUCAO E CONSUMO CONCORDIA,"850 processos no TJSC  , TJSC, TRT12, TRF4-SC   e TJRS, 339 processos no TJSC, TJRS e TJSC  , 197 processos no TJSC, TJSC   e STJ, 149 processos no TJSC, TJSC   e TJPR, 86 processos no TJSC, TJRS, TRT12 e TJSC  , 56 processos no TJSC, TRF4, TJSC  , TRF4-SC   e TRF04"
CLAMPER INDUSTRIA E COMERCIO S.A,"46 processos no TRT3, TRF1, TJMG, TRT03 e TJSP, 12 processos no TRF1 e JFMG"
GLOBOAVES BIOTECNOLOGIA AVICOLA S/A,"210 processos no TRT15, TRT9, TJPR, TRT09 e STJ, 12 processos no TRT15, STJ, TRF4-PR e TRT03, 6 processos no TRT15, 1 processo no TRT15, 1 processo no TJPR, 1 processo no TRT15"
USINA NOVA GALIA LTDA,"139 processos no TRT18, TRT22, TRT15, TRT03 e TRT19, 3 processos no TRT18, 1 processo no TRT18, 1 processo no TRT18"
AGUAS DAS AGULHAS NEGRAS S.A,"607 processos no TJRJ, TRT1, STJ, TRT01 e TRTRIO, 136 processos no TJRJ, STJ e TRT1, 39 processos no TJRJ, TRF1, STJ e TRF01, 23 processos no TJRJ e STJ, 3 processos no TJRJ, 1 processo no TJRJ"
ESTADO DO PIAUI,"50.672 processos no TJPI, STJ, TJSP, STF e TJPA, 48.487 processos no TJPI, TRT22, TRF1, STJ e TST, 41.400 processos no TJPI, STJ, TJMA, TRF1 e TJDF, 20.563 processos no TJPI, TRF1, STJ, TRF01 e TRT22, 10.327 processos no TJPI, STJ e TJPE, 4.760 processos no TJPI, STJ, TRT22 e TRF1"
SPE NINHO DA AGUIA ENERGIA S.A.,"34 processos no TJMG, TJSP, TRT3 e TRF1, 3 processos no TRF1"
EMPRESA DE TRANSMISSAO DO ESPIRITO SANTO S.A. - ETES,"29 processos no TJES, TRT17, TRT23, TRF3 e TRT2, 1 processo no TRT17"
BELENUS LTDA,"294 processos no TRT15, TJSP, TJPR, TJRS e TJSC, 49 processos no TRT15, TRF03, TJSP e TJRJ, 6 processos no TJSP, 2 processos no TJSP, 2 processos no TJSP, 1 processo no TJSP"
SPE PAIOL ENERGIA S.A.,"15 processos no TJMG, TRT3, TRF1, JFDF e STJ, 4 processos no TRF1 e JFDF"
USINA RIO PARDO S/A,"148 processos no TRT15, TJSP e STJ, 38 processos no TJSP, STJ e TJSPCR, 7 processos no TRT15 e TJPR, 2 processos no TJSP, 2 processos no TJSP, 2 processos no TJSP"
SPE CORRENTE GRANDE ENERGIA S.A.,"35 processos no TJMG, TRT03, TRT3, TRF1 e TJSP, 5 processos no TRF1 e TJSP"
PANTANAL ENERGETICA LTDA,"14 processos no TRT24, TRF01, TST, TRF2-RJ e TJMS, 1 processo no TRT24"
TRANSNORDESTINA LOGISTICA S.A,"3.147 processos no TRT6, TRT22, TRT7, TRT06 e TJCE, 540 processos no TJMA, TRT13, TRT16, STJ e TRT7, 95 processos no TRF1, TJSP, TRT6, TRT16 e TJPE, 70 processos no TRF1, JFPI, JFMA e TJMA, 53 processos no TRT6, TRT7, TRT06 e TST, 28 processos no TJAL, TRF5, TJCE, TJPB e TJMA"
SPE BARRA DA PACIENCIA ENERGIA S.A.,"33 processos no TJMG, TRT3, TJSP, TRF1 e TRT03, 4 processos no TRF1 e TJSP"
BOTICA COMERCIAL FARMACEUTICA LTDA,"1.127 processos no TRT9, TRT13, TRT5, TRT09 e TRT05, 17 processos no TJRJ, TJSP, TJSC e TJGO, 9 processos no TJSP, TJRJ, STJ e TJPI, 3 processos no TJGO, 2 processos no TJBA, 2 processos no TRT13"
OURO FINO QUIMICA S.A.,"13 processos no TJSP, TRT15, TRT3, JFRJ e TRF02, 1 processo no TRF1"
USINA PAULISTA LAVRINHAS DE ENERGIA S.A.,"28 processos no TJSP, TRT15, TRT01, TRF1 e TRF01, 12 processos no TJSP e TRF1"
INTERLIGACAO ELETRICA DE MINAS GERAIS S.A.,"69 processos no TJMG, STJ, TRT3, TRF1 e TRF3, 32 processos no TJMG e STJ, 12 processos no TJMG, TRT3 e TRT03, 4 processos no TRF1, TJMG e TJPA, 3 processos no TRT3, 1 processo no TJMG"
SYKUE GERACAO DE ENERGIA LTDA.,"105 processos no TRT5, TJSP, TJBA, TRT05 e TRF1, 4 processos no STJ, TRT5, TJBA e TRT05, 1 processo no TJBA, Pessoa (Física/Jurídica)"
PLURAL EDITORA E GRAFICA LTDA,"346 processos no TJSP, TRT2, TRT6, TRF3 e TJRJ, 3 processos no TJSP, 1 processo no TRT6, 1 processo no TRT2"
SERRA DO FACAO ENERGIA S.A.,"73 processos no TRT18, TJSP, TJGO, TST e TRF01, 41 processos no TRF1, JFGO, JFDF, TRF01 e TJGO, 3 processos no TRF1, JFGO e TRF3, 1 processo no TRF1, 1 processo no TJGO"
CRIUVA ENERGETICA S/A,"53 processos no TJRS, TRF1, TJSP, TRT04 e TJMG, 3 processos no TJRS, 2 processos no TRF1, 2 processos no TJRS, 1 processo no TJRS"
COOPERATIVA REGIONAL AURIVERDE,"660 processos no TJSC, TJSC  , TJRS, TRT12 e STJ, 139 processos no TJSC, TJSC  , TJRS, STJ e TRT12, 2 processos no TJSC, 1 processo no TRF04, 1 processo no TJPR, 1 processo no TRF4"
COOPERATIVA DOS ASSENTADOS DA REGIAO DO CONTESTADO,"5 processos no TJSC, TRF4-SC   e TJSC  , 1 processo no TJSC"
SERRANA ENERGETICA S/A,"88 processos no TJRS, TRF1, TJSP, STJ e TRT04, 3 processos no TJRS, 2 processos no TRF1, 2 processos no TJRS"
TUDO AZUL S.A.,"76.201 processos no TJRO, TJSP, TJMG, TJPE e TJRJ, 2.682 processos no TJPB, TJGO, TJSP, TJRJ e TJRS, 1.469 processos no TJRJ, TJRS, TJSC, TJSP e TJMG, 840 processos no TJSP, STJ, TRT15 e TRT2, 835 processos no TRT1, TRT01, TJRJ, TST e TRF2-RJ, 816 processos no TJSP, TJSC, TJRJ, TJMG e TJBA"
CENTRAL ENERGETICA GUAIRA LTDA,"29 processos no TRT15, TRF1, TRF3, TJSP e STJ, 1 processo no TRT15"
SPEL EMBALAGENS LTDA,"238 processos no TJSP, TRF3, TRT15, TRT2 e STJ, 111 processos no TRT15, TJSP, STJ, TRF3 e JFSP, 13 processos no TRT2, TJSP e TRF3, 7 processos no TJSP, 5 processos no TRT5, TJBA e TRT05, 4 processos no TRT15"
LINDE GASES LTDA,"2.459 processos no TJSP, TRT15, TJRJ, TJMG e TRT2, 33 processos no TJSP, TRT2, TRF3, TRT02 e STJ, 29 processos no TJRS, TJRJ, TJSC, TJSP e TJRN, 9 processos no TJRS, TRT1, TRT03, TRT12 e TJPE, 9 processos no TJSP e TJPE, 9 processos no TJRS, TJSP, TJCE, TJES e TJBA"
SANTO ANTONIO ENERGIA S.A.,"7.627 processos no TJRO, TJAM, STJ, TJSP e TRT14, 269 processos no TRF1, JFRO, TRF01, TJRO e JFDF, 20 processos no TRT12, TRT09, TRF2-RJ, TRF4 e TRT02, 10 processos no TJRO e STJ, 5 processos no TJSP e TJRO, 5 processos no TJRO"
WEG TINTAS LTDA,"227 processos no TRT12, TJSP, TJSC, TRT15 e TJMG, 1 processo no TJPB, 1 processo no TST, 1 processo no STJ, 1 processo no JFDF"
TERMINAL PORTUARIO COTEGIPE S.A,"68 processos no TRT5, TRT05, TJBA, TST e TRF1, 3 processos no TJBA e TRF1, 2 processos no TJBA e TRF1, 1 processo no TRT5"
ECOGEN RIO SOLUCOES ENERGETICAS S.A.,"6 processos no TRT01, JFRJ, TRF02 e TRF2-RJ, 1 processo no TRT01, 1 processo no JFRJ"
MINERVA S.A.,"12.104 processos no TRT15, TJSP, TRT18, TRT23 e TRT10, 763 processos no TRT14, TJRO, TST, TRF1 e TJMT, 667 processos no TJSP, TRT10, TJPA, TRF1 e TJDF, 311 processos no TRT15, TJSP, TRT2, TST e TRF3, 81 processos no TRF3, TRT2, TJSP e JFSP, 65 processos no TJPE e TRF5"
ENERGETICA CORUMBA III S.A.,"143 processos no TJGO, TRF1, JFGO, STJ e JFDF, 64 processos no STJ, TJGO, TRF1, TJSP e TRT15, 1 processo no TJGO, 1 processo no TJGO, 1 processo no TJRJ, 1 processo no TJGO"
AGRICOLA TATEZ S/A,"472 processos no TRT15, TJSP, STJ, TRF3 e JFSP, 7 processos no TRT15 e TJPR, 2 processos no TJSP, 2 processos no TRT15, 2 processos no TJSP, 2 processos no TJSP"
TIM NORDESTE S/A,"20.411 processos no TJRN, TJPI, TJMG, TJPE e TJCE, 4.088 processos no TJPB, TJRN, TJPE, TJCE e TJPI, 371 processos no TJBA, TJSP, TJMG, TJRN e TJPE, 300 processos no TJRN, TRF1, TJPE, TJAL e TJSP, 119 processos no TJPE e STJ, 107 processos no TJPI, TJCE, TJPE, TRT06 e TJBA"
TUPER S/A,"842 processos no TRT12, TJSP, TJSC, TJRS e TJBA, 156 processos no TJSC, TJSC  , TRF4-SC  , TJSP e STJ, 124 processos no TJMG, TJRJ, TRT3, TJSC e TJRS, 73 processos no TJSP, TJRS, TJMG, TRT2 e STJ, 72 processos no TJSC, TJSP, TJSC  , TJRS e TJPR, 35 processos no TJSP, TRF1, TRT2, TJDF e TJPE"
COPEL GERACAO E TRANSMISSAO S.A.,"4.441 processos no TRT09, TRT9, TJPR, TJSP e TRT23, 190 processos no TJPR, TJSP, TRF1, TRF01 e TJPA, 155 processos no TJPR, 22 processos no TRT09, TRT9 e TJPR, 9 processos no TRT9 e TRT09, 7 processos no TRT9 e TRT09"
JOSAPAR JOAQUIM OLIVEIRA SA PARTICIPACOES,"491 processos no TJRS, TRT4, TRT04, TJSP e TRT6, 11 processos no TJRS, 7 processos no TJRS, STJ e TJAL, 2 processos no TRT6, 1 processo no TRF04, 1 processo no TRT2"
WIND POWER ENERGIA S/A - EM RECUPERACAO JUDICIAL,"779 processos no TRT06, TRT07, TRT6, TRT02 e TRT21, 5 processos no TRT06, 4 processos no TRT06, TRT6 e TRT07, 2 processos no TRT12, 2 processos no TRT07 e TRT06"
CONCESSIONARIA RIO TERESOPOLIS S A,"702 processos no TJRJ, TRT1, TRF2, STJ e TRT01, 542 processos no TRF2, TJRJ, TRT1, TRF2-RJ e JFRJ, 91 processos no TJRJ, TJMG, TRT1, STJ e TJSP, 3 processos no TRT01, 2 processos no TJRJ, 1 processo no TJRJ"
LATICINIOS BOM GOSTO S/A,"1.063 processos no TJRS, TJSP, TJSC, STJ e TJRJ, 812 processos no TRT4, TRT3, TJMG, STJ e TRT1, 33 processos no TJRS, TJRJ, TRT6, TJAL e TRT06, 27 processos no TJRS, TJRJ, TJSP, TJPR e TJAL, 23 processos no TJSC, 19 processos no TJRS e STJ"
SPAT SANEAMENTO S.A.,1 processo no TRF03
EOLICA PEDRA DO SAL S.A.,1 processo no TRT22
COVEMA - COOPERATIVA VERDE DE MANICORE,2 processos no TJAM
SAHA ADMINISTRACAO E PARTICIPACOES S/A,6 processos no TRF4-PR e STJ
POCOS DE CALDAS TRANSMISSORA DE ENERGIA S/A,"48 processos no TJSP, TJMG, TRT15, STJ e TRF1, 13 processos no TJSP, 2 processos no TRT15, 1 processo no TJSP"
FAGOR EDERLAN BRASILEIRA AUTO-PECAS LTDA.,"127 processos no TRT3, TJMG, TRF1, TRT15 e TRT03, 3 processos no TJSP, 2 processos no TJSP, 1 processo no TJMG, 1 processo no JFSP"
LUMBRAS ENERGETICA S.A.,"44 processos no TJSC, TJSC  , TRT9, TRT4 e TRT12, 12 processos no TJSC, JFRO e TRF01"
LUPATECH - EQUIPAMENTOS E SERVICOS PARA PETROLEO LTDA.,"430 processos no TJSP, TJRJ, TRT1, TRT5 e TRT4, 83 processos no TJSP, TJRJ, TRF2, STJ e TRT1, 8 processos no TJSP, 6 processos no TRT4, 4 processos no TJSP, 1 processo no TRF1 e TJBA"
CONCESSIONARIA DO SISTEMA ANHANGUERA-BANDEIRANTES S/A,"3.700 processos no TJSP, TRT15, TRT2, STJ e TJSPCR, 621 processos no TJSP, TRT15, STJ, TJSPCR e TJMS, 302 processos no TJSP, TJSPCR, STJ, TJRJ e TJMG, 269 processos no TJSP, TJSPCR, STJ, JFSP e TRF3, 258 processos no TJSP, TRT15, TJSPCR, STJ e TRT2, 220 processos no TJSP, STJ, TJSPCR, TJSC e JFMG"
AUTOPISTA FERNAO DIAS S.A.,"186 processos no TRF1, TJSP, TJMG, JFMG e TJSPCR, 110 processos no TJSP, TJMG, TJPR, STJ e TRF3, 27 processos no TJSP e TJSPCR, 22 processos no TJMG e STJ, 18 processos no TJMG, STJ e TRF3, 5 processos no TJSP"
COOPERATIVA DE CATADORES DE MATERIAIS RECICLAVEIS,"34 processos no TRT5 e TRT05, 25 processos no TRT18, 22 processos no TRT13 e TST, 15 processos no TRT9 e TRT09, 14 processos no TRT1 e TRT01, 14 processos no TRT9 e TRT09"
BAHIA PCH I S.A.,"21 processos no TJBA, TJRJ, TRF1, TJSP e TRF2, 7 processos no TRF1 e TJBA, 1 processo no TJBA, 1 processo no TRF1, 1 processo no TRF01"
FUNDACAO ODEBRECHT,"50 processos no TRT5, TRT05, TJBA, TRT14 e TJSP, 1 processo no TJBA, 1 processo no TRT5"
ENERGIA SUSTENTAVEL DO BRASIL S.A.,"2.398 processos no TJRO, TRT14, TJSP, STJ e TRF1, 506 processos no TJRO, TRF1, TRT14, TRF01 e JFRO, 283 processos no JFRO, TRF1, TRF01, JFGO e JFAM, 5 processos no TJRO, TRF1, STJ, TJAM e JFRO, 5 processos no TJRO, 4 processos no TJRO"
COOPERATIVA LANGUIRU LTDA.,"1.271 processos no TRT4, TJRS, TRT04, TRF04 e TST, 84 processos no TJRS, STJ, TRT4, TJSC e TJPE, 5 processos no TJRS, 4 processos no TRF4, STJ e TRF04, 4 processos no TJRS, 3 processos no STJ e TRF04"
GONCALVES & TORTOLA S/A - EM RECUPERACAO JUDICIAL,"176 processos no TRT9, TRT09, STJ, TJSC   e TJPR, 13 processos no TJPR e STJ, 2 processos no TJPR, 1 processo no STJ, 1 processo no TJPR"
COCARI - COOPERATIVA AGROPECUARIA E INDUSTRIAL,"624 processos no TRT9, TJPR, TRT18, STJ e TJGO, 12 processos no TJPR, 6 processos no TJSC, TST, TRT09, TRF04 e TJGO, 3 processos no TJGO, 1 processo no STJ, 1 processo no TRT9"
SANTA FE ENERGIA S/A,"20 processos no TRF01, TRF1, TJSP, TJES e STJ, 7 processos no TRF1, TJPA e TRF01"
EMPRESA BAIANA DE AGUAS E SANEAMENTO SA,"12.482 processos no TJBA, TRT5, TRT05, TST e STJ, 1.988 processos no TJBA, TRT5, STJ, TRF1 e TRT05, 1.764 processos no TJBA, TRT5, TRT05, TST e TRF1, 1.361 processos no TJBA, TRT5, TRT05, TST e STJ, 1.334 processos no TJBA, 307 processos no TJBA, TRT05, TRT5, TST e TJRS"
JP INDUSTRIA FARMACEUTICA S/A,"431 processos no TRT15, TJSP, TJMG, TRF3 e STJ, 14 processos no TJSP e TRF1, 2 processos no TRT15, 1 processo no TRT15, 1 processo no TRT15, 1 processo no TJSP"
AGRO INDUSTRIAL VISTA ALEGRE LTDA,"8 processos no TJSP, 2 processos no TJSP, 1 processo no TJSP, 1 processo no TJSP, 1 processo no TJSP, 1 processo no TJSP"
ALBIOMA CODORA ENERGIA S.A,"97 processos no TRT18, TRT15, TJGO, TRF1 e STJ, 1 processo no TRT18, 1 processo no TRF1"
AUTOPISTA PLANALTO SUL S.A.,"1.185 processos no TRT12, TRT9, TJSC, TRF4-PR e TJSC  , 25 processos no TRF1, TJPR, TJES, TJSC e JFDF, 8 processos no TJRS, 8 processos no TRT12, 6 processos no TRT12, 4 processos no TRF4-PR, TRF4-SC   e STJ"
AUTOPISTA LITORAL SUL S.A.,"2.967 processos no TJSC, TJSC  , TRT12, TRT9 e TJPR, 1.862 processos no TRF4-SC  , TRF4, TRF04, TRF4-PR e STJ, 164 processos no TJSC, TJPR, TJSP, TRF1 e STJ, 20 processos no TJSC, 11 processos no TRT12, 4 processos no TRT12"
RAIZEN CENTROESTE ACUCAR E ALCOOL LTDA,"705 processos no TRT18, TRT15, TST, TJGO e TRF3, 2 processos no TRT18, 2 processos no TRT18, 1 processo no TRT18, 1 processo no TRT18, 1 processo no TRT15"
MIPEL COMERCIO E INDUSTRIA DE PECAS TECNICAS LTDA,"3 processos no JFRS, TRF4-RS e TJSP"
BAUMER S A,"238 processos no TJSP, TRT15, TRF3, STJ e TJRS, 5 processos no TRF3, 1 processo no STJ, 1 processo no STJ, 1 processo no TRF04, 1 processo no STJ"
RIBEIRAO PRETO TRANSMISSORA DE ENERGIA S/A,"25 processos no TJSP, TJMG, STJ, TRT15 e TRF1"
CENTRAL ELETRICA ANHANGUERA S.A.,"45 processos no TJSP, TRT15, STJ e JFDF, 10 processos no TJSP, STJ, JFDF e TRF1, 1 processo no TJSP"
AUTOPISTA REGIS BITTENCOURT S/A,"95 processos no TJSP, TJSPCR e STJ, 19 processos no TJSP e TJSPCR, 10 processos no TJSP, TJSPCR e TRT15, 10 processos no TJSP, TJSC, TJRS e TRF3, 6 processos no TJSP, 6 processos no TJSP"
STEELINJECT INJECAO DE ACOS LTDA,"8 processos no STJ, TRF3, TRF4-RS e TRF4"
COMPANHIA DE GAS DE MINAS GERAIS - GASMIG,"429 processos no TJMG, TRT3, TRT03, TST e TRF1, 150 processos no TJMG, TRT3, TJRJ, STJ e TRT03, 4 processos no TJMG, 2 processos no TJMG, 1 processo no TRF1, 1 processo no TJMG"
ATLANTE BALAS E CARAMELOS LTDA,"31 processos no TRT15, TRF3, TRF03 e TJPA"
NOVA AMERICA AGRICOLA CAARAPO LTDA,"1.082 processos no TRT24, TST, TRT15, TJMS e STF, 1 processo no TRT24"
UP OFFSHORE APOIO MARITIMO LTDA,"93 processos no TJRJ, TRT1, TRT13, TRT01 e TRF2-RJ"
ENGENHO CORADINI LTDA,"80 processos no TJRS, TRT4, TRF04, TJMG e TJAL, 7 processos no TRT4, TJMG, TJPE, JFDF e TJSP, 1 processo no TJMG, 1 processo no TJRS"
TERMELETRICA VIANA S/A,"42 processos no TRT17, TRF1, TRT15, JFDF e TST, 5 processos no TRF1 e JFDF, 2 processos no TRT17 e TST, 2 processos no TRT17 e TJSP, 1 processo no TRT17, 1 processo no TRT17"
SCI - SISTEMAS CONSTRUTIVOS INTELIGENTES LTDA.,"390 processos no TRT15, TJSP, TRT17, TRF3 e TJRJ, 4 processos no TJRJ, 4 processos no TRT1, 1 processo no TJSC, 1 processo no TJRJ, 1 processo no TRF3"
COUROADA INDUSTRIA E COMERCIO DE COUROS LTDA,"814 processos no TRT9, TRT15, TRT09, TJSP e TRF4-PR, 144 processos no TRT09, TRT9, STJ e JFSP, 27 processos no TJPR, TJSP, TRT09 e STJ, 5 processos no TJPR, 5 processos no TJPR, 4 processos no TRT9"
ATVOS AGROINDUSTRIAL S/A,"615 processos no TJSP, TRT18, TRT24, TRT15 e TST, 107 processos no TJSP, TRF3, TRF03, TJAL e TRT5, 74 processos no TJSP, TRT15, TRT24, TRT02 e TRT2, 55 processos no TJSP, TRF01 e TRF1, 33 processos no TJSP, 27 processos no TJSP, TRT24 e TRT05"
FUNDACAO BANCO DO BRASIL,"73 processos no TRT10, TJDF, TRF1, TRT3 e TJSC  , 4 processos no TJSP, 4 processos no TRF1, STJ e TJDF, 3 processos no TJPI, STF e TJMG, 3 processos no TJPR, 2 processos no TJPR"
CCR S.A.,"1.565 processos no TRT24, TJSP, TRT1, TJRS e TRT15, 302 processos no TJSP, TJSPCR, STJ, TJRJ e TJMG, 228 processos no TJSP, TJSPCR e TJSC, 162 processos no TJSP, TJSPCR e TJBA, 123 processos no TJRJ, TJSP, TJMG, TJRS e TJSPCR, 95 processos no TJSP, TJSPCR, TJRJ e STJ"
PETROLEO BRASILEIRO S A PETROBRAS,"182.854 processos no TRT1, TRT01, TST, TRT5 e TRT21, 15.982 processos no TRT1, TJRJ, TJSP, TRT19 e TRF2, 12.713 processos no TRT01, TRT1, TST, TRTRIO e TJRJ, 884 processos no TRT2, TRT02, TST, TRT03 e STF, 495 processos no TRT1, TRT01, TST, TJRJ e TRTRIO, 356 processos no TST, TRT01, TRT1, TRT11 e TRT5"
HIDRELETRICA MALAGONE S.A,"15 processos no TJMG, TRT03 e TRT21, 2 processos no TRF1"
MAUSA SA EQUIPAMENTOS INDUSTRIAIS,"66 processos no TRT15, TJSP, STJ, TRF3 e JFDF, 2 processos no TRT15, 1 processo no STJ"
MOSAIC FERTILIZANTES P&K LTDA.,"2.641 processos no TRT20, TRT3, TRT03, TRT2 e TRT15, 3 processos no TRT2, TRT3 e TRT02, 3 processos no TRT20, 3 processos no TRT03 e TRT3, 3 processos no TRT2 e TRT02, 2 processos no TRF3 e TRF03"
MARINGA FERRO-LIGA S.A,"178 processos no TRT15, TJSP, TRF3, STJ e JFSP, 174 processos no TRF3, TRT15, TJSP, STJ e JFSP, 5 processos no TRF3, 5 processos no TJSP, 3 processos no JFDF e TRF01, 2 processos no TJSP"
COOPERATIVA DE RECICLAGEM DE MATERIA PRIMA DE EMBU,1 processo no TJSP
IBIRAMA ENERGETICA S/A,1 processo no JFDF e TRF1
ACOTEC ENGENHARIA INDUSTRIA E COMERCIO S/A,"5 processos no TJSC, JFSC, TRT2 e TJBA, 1 processo no TJBA"
FISCHER S/A - AGROINDUSTRIA,"971 processos no TRT15, TRT12, TJSP, TJSC e TRT24, 53 processos no TJSP, STJ, TRF1, TRT2 e TRF01, 6 processos no TJSP, 5 processos no TJSP e TJDF, 3 processos no TRT12, 3 processos no TJSP e TRT22"
RUMO MALHA OESTE S.A.,"1.158 processos no TRT24, TRT15, TST, TRF3 e TJSP, 11 processos no TJSP, TRF1, JFBA e TRF01, 3 processos no TST e TRT24, 3 processos no TJMS, 3 processos no TJMS, 3 processos no TJSP"
HEXION QUIMICA DO BRASIL LTDA,"286 processos no TJPR, TRT9, TRT15, TRT09 e STJ, 2 processos no TJPR, 1 processo no TJPR, 1 processo no STJ, 1 processo no STJ, 1 processo no TJPR"
EVOLTZ IV - SAO MATEUS TRANSMISSORA DE ENERGIA S.A.,1 processo no TJPR
FREIOS CONTROIL LTDA,"338 processos no TRT4, TRT04, TJRS, TST e JFRS, 2 processos no TRF4, 1 processo no TJRS"
NESIMA - INDUSTRIA DE ELEMENTOS METALICOS LTDA,"170 processos no TRT15, TJSP, TRF3, JFSP e STJ, 4 processos no TJSP, 2 processos no TJSP, 1 processo no TJSP"
BLUE TEC INDUSTRIAL S/A,"12 processos no TRF3, TRF03, TRT15, TRT3 e TJSP, 2 processos no TJSP e TJPA"
PARANAGUA SANEAMENTO S.A.,"175 processos no TJPR, TRT9, TRT09, TRF04 e TRF4-PR, 2 processos no TJPI, 1 processo no STJ"
ASSOCIACAO PARANAENSE DE CULTURA - APC,"2.886 processos no TRT9, TRT09, TJPR, TST e STJ, 237 processos no TRF4-PR, TRF4, TRF04, JFPR e STJ, 25 processos no TRF4-PR, TRF4 e JFPR, 15 processos no TRT9, 9 processos no TRT9 e TRT09, 7 processos no TJPR e TJSP"
IMAGE TELECOM TV VIDEO CABO LTDA,"165 processos no TJMG, TRF01, TRF1, TRT03 e TJSP, 2 processos no TJMG, 2 processos no TJMG, 2 processos no TJMG, 1 processo no TJMG, 1 processo no TJMG"
GERACAO HIDROELETRICA RIO GRANDE S.A.,"13 processos no TJRJ, TRT03, TRF4-PR, TJMG e TRF01, 2 processos no TRF01 e JFRO"
EVOLTZ VI - CAMPOS NOVOS TRANSMISSORA DE ENERGIA S.A.,1 processo no TJRJ
PULPITO ENERGIA EOLICA S/A,"23 processos no TRT12, TRT09, STJ, TRF2-RJ e TRT02"
CPFL BIOENERGIA S/A,"18 processos no TJSP, TRT03 e TRT15, 1 processo no TJSP"
CIA INDUSTRIAL H. CARLOS SCHNEIDER,"583 processos no TRT12, TJSC, TJSP, TRF04 e TJRS, 24 processos no TJSC, TRT02, TJRS, TJMG e STJ, 10 processos no TJSC, TJSP e TRT15, 5 processos no TJSC, 3 processos no TRF04 e TJSC, 2 processos no TJPR"
BLANVER,"180 processos no TRT2, TRF3, TJSP, TRT02 e TJMG, 130 processos no TRT2, TRT02, TRF3, TRF02 e TRF2, 4 processos no TJRJ e TRT1, 3 processos no TRF3, 3 processos no TRF3, 2 processos no TRT2"
BARRA DO BRAUNA ENERGETICA S/A,"216 processos no TJMG, TJRJ, TRT9, STJ e TRF01, 3 processos no TJMG, 3 processos no TJMG, 2 processos no TRF1 e TRF01, 2 processos no TJMG, 2 processos no TJMG"
ENERGEST S/A,"174 processos no TRT17, TJMS, TRT24, TJSP e TST, 13 processos no TJES, TRF1, JFDF, TRF01 e TJPA, 2 processos no TJMS, 1 processo no TRT17, 1 processo no TJES, 1 processo no TST"
AGFA GEVAERT DO BRASIL LTDA,"217 processos no TJSP, TJRJ, TRF3, TRT2 e TJPR, 2 processos no TJSP, Processo"
SALTO ENERGIA EOLICA S/A,"18 processos no TRT09, TRT02, STJ, TRF2-RJ e TRF4"
AQUIBATA ENERGIA EOLICA S/A,"24 processos no TRT09, STJ, TRF4, TRT12 e TRF2-RJ"
HIDRELETRICA PIPOCA S/A,"16 processos no TJMG, TRT03, TRF01, TRT3 e TRF3, 5 processos no TJMG e TRF1"
COMPANHIA INTEGRADA TEXTIL DE PERNAMBUCO - CITEPE,"381 processos no TRT6, TRT06, TJPE, TJSP e TRT15, 6 processos no TJSP e TJPE, 4 processos no TJPE, TRT6 e TJSP, 1 processo no TJPE, 1 processo no TRT6, 1 processo no TRT6"
HIGH BRIDGE SOLUTIONS INDUSTRIA ELETRONICA S.A.,"29 processos no TRT2, TJSP, TRF3, TRT02 e JFSP, 9 processos no TJSP, 1 processo no TJSP, 1 processo no TRT2"
CRUZ ALTA ENERGIA EOLICA S/A,"20 processos no TRT09, TRF2-RJ, TRF4, TRT9 e STJ"
