uf,setor_bndes,ano,valor_contratado_reais,valor_desembolsado_reais,media_juros,media_prazo_carencia_meses,media_prazo_amortizacao_meses,valor_contratado_ajustado,valor_desembolsado_ajustado,pib,emissao_co2,num_empregados
SC,INFRAESTRUTURA,2002,284553974.1,188683268.3,4.0,19.4,123.8,504446870.0,344163428.0,,,
SC,INFRAESTRUTURA,2003,793235258.3,788896961.6,4.1,33.5,112.4,1228753639.0,1221851144.0,,,
SC,INFRAESTRUTURA,2004,6187500.0,6350768.2,3.5,24.0,72.0,8747119.0,8977928.0,,,
SC,INFRAESTRUTURA,2005,194985498.5,117254880.2,3.2,12.0,88.0,259480337.0,156242416.0,,,
SC,INFRAESTRUTURA,2006,296648000.7,292510752.6,4.04,12.6,139.3,395016941.0,389488489.0,,,
SC,INFRAESTRUTURA,2007,2006082093.7,1988577416.6,2.73,41.8,173.0,2502230449.0,2480522276.0,,,
SC,INFRAESTRUTURA,2008,300180902.9,299413895.1,3.24,37.9,148.7,329998065.0,329149391.0,,,
SC,INFRAESTRUTURA,2009,1452352732.2,1421979728.0,3.23,19.5,150.0,1614347609.0,1580682961.0,,,
SC,INFRAESTRUTURA,2010,1037705112.8,1102935308.1,3.65,27.9,211.5,1059174295.0,1127878102.0,,,
SC,INFRAESTRUTURA,2011,1233071677.2,1173201812.2,3.47,25.2,178.8,1200965465.0,1144024816.0,,,
SC,INFRAESTRUTURA,2012,1248782777.5,1522442582.1,3.12,24.9,197.9,1124924083.0,1368247547.0,,,
SC,INFRAESTRUTURA,2013,198413000.0,198413000.0,2.58,5.5,68.0,168220187.0,168220187.0,,,
SC,INFRAESTRUTURA,2014,510454225.1,507106774.8,2.92,18.0,190.7,419981242.0,417192692.0,,,
SC,INFRAESTRUTURA,2015,821654965.5,798903075.8,3.12,18.5,200.9,644701731.0,626838823.0,,,
SC,INFRAESTRUTURA,2017,43780355.0,43537056.4,3.87,4.0,102.0,30247058.0,30078117.0,,,
SC,INFRAESTRUTURA,2018,673755906.8,679023467.8,3.26,4.5,180.1,439874237.0,443459921.0,,,
SC,INFRAESTRUTURA,2019,249930919.1,136844421.8,2.68,29.0,154.0,156596296.0,86352970.0,,,
SC,INFRAESTRUTURA,2020,154681722.4,97185782.9,3.0,12.0,34.7,87975060.0,55920635.0,,,
SC,INFRAESTRUTURA,2021,28718410.7,0.0,3.31,1.0,180.0,13154731.0,0.0,,,
SE,INDUSTRIA,2006,122229989.0,122952906.1,1.65,24.0,60.0,163234682.0,164200118.0,5971435951.0,1398312.2,39501.0
SE,INDUSTRIA,2011,32365742.0,25099971.2,3.21,24.0,60.0,31597524.0,24504209.0,7139047198.0,1718571.5,55958.0
SE,INDUSTRIA,2013,39308000.0,34602834.2,2.5,15.4,48.0,34164076.0,30055217.0,6425366289.0,1710455.4,57750.0
SE,INFRAESTRUTURA,2002,32452273.3,29632400.0,1.0,11.5,29.2,67311583.0,61467610.0,,,
SE,INFRAESTRUTURA,2003,238661000.0,241657831.1,5.0,7.0,144.0,367219260.0,371830378.0,,,
SE,INFRAESTRUTURA,2009,250481900.0,242153074.7,1.9,35.1,120.0,276581749.0,267385073.0,,,
SE,INFRAESTRUTURA,2013,65322200.0,54885796.8,2.91,3.3,70.9,56366025.0,47353345.0,,,
SE,INFRAESTRUTURA,2015,208557371.3,203005735.8,3.62,14.6,54.7,152199184.0,148147759.0,,,
SE,INFRAESTRUTURA,2017,9499587.0,0.0,2.26,13.0,76.0,6553231.0,0.0,,,
SE,INFRAESTRUTURA,2019,10000000.0,6500000.0,4.1,24.0,36.0,5931943.0,3855763.0,,,
SE,INFRAESTRUTURA,2020,101400000.0,0.0,3.0,46.5,34.0,48847425.0,0.0,,,
SP,AGROPECUARIA,2003,73154000.0,71826886.5,5.0,14.6,60.9,113790508.0,111682200.0,26114816881.0,54338423.4,315650.0
SP,AGROPECUARIA,2004,22059100.0,22027284.8,5.12,24.0,72.0,30932033.0,30884805.0,22865495615.0,52015043.3,342587.0
SP,AGROPECUARIA,2006,134368565.0,118814926.2,2.72,34.8,72.0,176616932.0,156416679.0,26354041926.0,50673851.2,357108.0
SP,AGROPECUARIA,2007,88686031.0,88629711.2,3.73,20.6,54.9,112632578.0,112568129.0,26834551905.0,51072040.9,369141.0
SP,AGROPECUARIA,2009,268869873.9,265242546.7,3.25,18.0,92.6,295261897.0,291289339.0,25599122533.0,49536597.5,372451.0
SP,AGROPECUARIA,2010,88831000.0,56913618.0,2.77,77.5,24.0,92753295.0,59822823.0,22631448892.0,49242939.1,331411.0
SP,AGROPECUARIA,2011,29882000.0,19766746.5,2.15,84.0,24.0,29172734.0,19297572.0,21576039004.0,47849677.1,364091.0
SP,AGROPECUARIA,2012,948812147.4,766663967.4,2.41,35.2,79.4,841749786.0,680580846.0,20363353713.0,49182819.1,355148.0
SP,AGROPECUARIA,2013,667353283.5,577516974.5,2.86,20.5,78.3,573926597.0,496396563.0,21048661048.0,51103808.3,340153.0
SP,AGROPECUARIA,2014,241384844.0,241384844.0,3.82,18.0,54.0,198535427.0,198535427.0,20164561986.0,47385093.5,327604.0
SP,AGROPECUARIA,2015,123671561.0,118430926.6,3.68,42.0,51.4,97540908.0,93649800.0,18052265275.0,44935350.4,336574.0
SP,AGROPECUARIA,2016,156064836.0,125790147.3,2.81,39.7,43.4,109986512.0,88598592.0,22728496089.0,47660034.9,314746.0
SP,AGROPECUARIA,2017,206058662.0,206127210.6,4.08,18.8,51.8,141436354.0,141483265.0,22351283548.0,47775603.1,336760.0
SP,AGROPECUARIA,2018,202822551.3,171469531.2,3.09,22.9,84.0,132956705.0,112331342.0,,42126070.4,323537.0
SP,INDUSTRIA,2002,732160207.1,764516812.5,3.26,19.8,55.0,1336404721.0,1397111280.0,224570265520.0,12867384.0,1973231.0
SP,INDUSTRIA,2003,315612076.0,314171457.7,3.64,16.1,62.8,490800397.0,488659757.0,239147053509.0,13477383.3,2018872.0
SP,INDUSTRIA,2004,295747904.6,296246684.6,4.39,14.7,57.0,415326650.0,416062718.0,255154297237.0,14983842.7,2211227.0
SP,INDUSTRIA,2005,2603541933.8,2600891952.8,5.18,21.0,32.9,3497072451.0,3493403926.0,265153102935.0,14556781.6,2292927.0
SP,INDUSTRIA,2006,2679276277.8,2526375047.3,2.63,21.0,61.8,3512182944.0,3311767949.0,253805864237.0,15628762.8,2472378.0
SP,INDUSTRIA,2007,3202134082.1,3143274022.4,3.23,18.9,66.6,4009082810.0,3936545556.0,273618466255.0,10289340.4,2652780.0
SP,INDUSTRIA,2008,4463179734.6,3885550506.0,2.76,18.3,73.0,5073125862.0,4408616840.0,274409094227.0,9907479.6,2747968.0
SP,INDUSTRIA,2009,3572995746.3,3353529802.6,3.1,15.9,64.3,3964917512.0,3720926974.0,267458050510.0,8459910.1,2714326.0
SP,INDUSTRIA,2010,2613578552.3,2545771620.4,3.09,17.3,55.5,2786118625.0,2713934666.0,290102478078.0,9719339.5,2900313.0
SP,INDUSTRIA,2011,4687644095.9,4536317073.7,3.49,20.8,76.4,4544629413.0,4396770321.0,281908732517.0,9375036.6,2954962.0
SP,INDUSTRIA,2012,2037859243.4,1969553234.8,2.71,22.2,69.1,1853755388.0,1790276058.0,262191752117.0,9626252.9,2944039.0
SP,INDUSTRIA,2013,5280844449.1,4855432053.0,2.77,20.1,84.1,4474416588.0,4115177274.0,257024759955.0,9429179.2,2959410.0
SP,INDUSTRIA,2014,3359757987.2,2711821109.4,3.11,22.5,58.0,2757004770.0,2231491482.0,252093902118.0,8805437.2,2869780.0
SP,INDUSTRIA,2015,1016665040.0,647522540.7,2.87,23.5,60.0,774606691.0,498480281.0,244589491788.0,7683865.4,2643539.0
SP,INDUSTRIA,2016,711540634.2,662077603.7,2.25,21.9,59.9,497232739.0,462442630.0,234389938804.0,4466224.0,2490382.0
SP,INDUSTRIA,2017,645070305.9,391239511.0,2.84,22.4,61.5,445620793.0,270279502.0,231815547349.0,4267070.9,2449731.0
SP,INDUSTRIA,2018,3321857245.0,2641133850.1,2.97,24.3,86.4,2151877730.0,1711915451.0,,4173596.8,2443372.0
SP,INDUSTRIA,2019,762307478.0,437228335.9,3.08,26.2,93.4,465632083.0,268182944.0,,,2485984.0
SP,INDUSTRIA,2020,1433016054.5,717574129.3,2.57,30.1,86.8,799760988.0,417741448.0,,,
SP,INDUSTRIA,2021,395715268.1,0.0,2.39,18.0,77.7,169857822.0,0.0,,,
SP,INFRAESTRUTURA,2002,4480727794.6,4477688269.7,2.77,26.0,73.8,8963345118.0,8975688680.0,,,
SP,INFRAESTRUTURA,2003,1176080618.5,1215257517.9,4.0,17.4,68.3,1817600445.0,1877921947.0,,,
SP,INFRAESTRUTURA,2004,1113909691.8,1176041239.2,4.2,15.0,92.8,1594667247.0,1684358826.0,,,
SP,INFRAESTRUTURA,2005,2721342645.7,2649612012.4,4.6,19.8,69.7,3664839051.0,3567891671.0,,,
SP,INFRAESTRUTURA,2006,1521594442.4,1377824744.3,3.82,24.3,73.3,1982024145.0,1794680620.0,,,
SP,INFRAESTRUTURA,2007,3732134222.8,3554849127.4,2.38,19.4,80.8,4621722606.0,4401332863.0,,,
SP,INFRAESTRUTURA,2008,3896339422.3,3631652376.0,2.38,22.1,87.4,4407052309.0,4114008751.0,,,
SP,INFRAESTRUTURA,2009,4870762392.9,4498839013.3,3.66,15.1,93.7,5403745646.0,4990108796.0,,,
SP,INFRAESTRUTURA,2010,6663436458.6,6787996620.7,3.15,19.5,106.3,6899069582.0,7027926342.0,,,
SP,INFRAESTRUTURA,2011,4018449090.1,3896611860.4,3.27,17.3,98.0,3892659913.0,3776197909.0,,,
SP,INFRAESTRUTURA,2012,5394682264.7,4870454273.4,2.04,20.1,79.7,4802686630.0,4331198817.0,,,
SP,INFRAESTRUTURA,2013,6941069805.0,5722213809.0,2.24,26.4,107.6,5945337022.0,4897074847.0,,,
SP,INFRAESTRUTURA,2014,11233704401.8,8902745840.2,3.08,16.9,105.8,9184312830.0,7284012282.0,,,
SP,INFRAESTRUTURA,2015,5939050816.9,5329192295.2,3.03,14.4,118.8,4640049060.0,4172347452.0,,,
SP,INFRAESTRUTURA,2016,110725000.0,117709714.0,2.37,20.0,116.7,78475890.0,83426277.0,,,
SP,INFRAESTRUTURA,2017,1956503457.6,1646236885.0,2.85,8.3,130.1,1357059276.0,1141102337.0,,,
SP,INFRAESTRUTURA,2018,7221537798.0,3536148101.8,3.2,31.4,126.8,4603742382.0,2256716179.0,,,
SP,INFRAESTRUTURA,2019,2506972427.4,1154112616.2,2.62,26.9,100.1,1493524013.0,688682405.0,,,
SP,INFRAESTRUTURA,2020,8604549116.2,3386588616.2,2.91,39.9,145.8,4564537283.0,1898493810.0,,,
SP,INFRAESTRUTURA,2021,128732000.0,0.0,3.0,12.0,153.0,60456287.0,0.0,,,
TO,AGROPECUARIA,2011,11494000.0,11494000.0,2.45,84.0,84.0,11156409.0,11156409.0,1934147557.0,35966454.9,15838.0
TO,INDUSTRIA,2009,161003000.0,158723698.5,2.28,24.0,60.0,178357463.0,175832476.0,2333756035.0,48177.9,16282.0
TO,INDUSTRIA,2011,221555475.0,223451038.5,3.43,38.3,53.7,212044054.0,213854235.0,2959717801.0,188332.0,19454.0
TO,INDUSTRIA,2013,45000000.0,46017626.0,4.88,30.8,56.2,39325614.0,40214920.0,2860465968.0,183798.7,21368.0
TO,INFRAESTRUTURA,2002,6042311.6,6038798.6,1.0,3.0,7.5,12534246.0,12526959.0,,,
TO,INFRAESTRUTURA,2003,1404139.3,1576560.4,1.0,6.0,24.0,2147307.0,2410986.0,,,
TO,INFRAESTRUTURA,2004,586250000.0,595390894.4,4.5,38.0,53.5,851159952.0,864431359.0,,,
TO,INFRAESTRUTURA,2007,266074130.0,266686830.1,2.98,28.0,168.0,340652988.0,341437424.0,,,
TO,INFRAESTRUTURA,2008,2267473700.0,2270586744.2,1.8,41.4,192.0,2660837082.0,2664490180.0,,,
TO,INFRAESTRUTURA,2010,693353000.0,692261399.9,1.23,18.0,173.2,698151521.0,697052366.0,,,
TO,INFRAESTRUTURA,2011,34192000.0,34122000.0,0.86,12.0,139.5,33149447.0,33081582.0,,,
TO,INFRAESTRUTURA,2014,18976000.0,16049428.2,1.76,4.0,72.0,15628697.0,13218362.0,,,
TO,INFRAESTRUTURA,2015,182033613.3,175096103.3,3.71,15.1,54.9,132842905.0,127780109.0,,,
TO,INFRAESTRUTURA,2020,168671000.0,0.0,3.0,12.0,153.0,81253886.0,0.0,,,
