uf,setor_bndes,porte_do_cliente,ano,valor_contratado_reais,valor_desembolsado_reais,valor_contratado_ajustado,valor_desembolsado_ajustado,media_juros,media_prazo_carencia_meses,media_prazo_amortizacao_meses,num_empregados
RJ,INFRAESTRUTURA,MEDIA,2004,100211803.0,104823704.2,147396138.0,154179535.0,5.0,18.0,192.0,
RJ,INFRAESTRUTURA,MEDIA,2005,160704732.8,132971044.5,215042213.0,177941523.0,5.0,14.5,123.0,
RJ,INFRAESTRUTURA,MEDIA,2006,20073960.0,19737290.0,26069008.0,25631793.0,4.5,22.0,180.0,
RJ,INFRAESTRUTURA,MEDIA,2007,11530611.6,11562055.7,14691098.0,14731182.0,3.17,30.0,102.0,
RJ,INFRAESTRUTURA,MEDIA,2008,8015000.0,8032402.8,8886783.0,8906078.0,2.05,22.0,168.0,
RJ,INFRAESTRUTURA,MEDIA,2012,10898658.0,7138741.4,9618142.0,6299989.0,2.7,27.0,72.0,
RJ,INFRAESTRUTURA,MEDIA,2017,246697440.0,237076631.8,171591141.0,164899358.0,4.15,9.0,50.0,
RJ,INFRAESTRUTURA,MEDIA,2018,1807800000.0,1476358944.9,1150393132.0,939423442.0,2.26,22.8,174.6,
RJ,INFRAESTRUTURA,MICRO,2002,15163751.6,15163751.6,31252586.0,31252586.0,1.5,49.0,9.0,
RJ,INFRAESTRUTURA,PEQUENA,2009,36307259.8,32984635.2,40543270.0,36832991.0,3.0,6.0,204.0,
RJ,INFRAESTRUTURA,PEQUENA,2010,4012560.0,4012560.0,4040330.0,4040330.0,3.18,18.0,192.0,
RJ,INFRAESTRUTURA,PEQUENA,2013,68244079.0,72591746.7,59725608.0,63530584.0,3.55,37.2,180.0,
RN,AGROPECUARIA,GRANDE,2002,13162844.0,13257221.8,25691816.0,25876453.0,4.0,14.2,69.5,4246.0
RN,AGROPECUARIA,GRANDE,2003,43207000.0,42398755.8,68112107.0,66837980.0,2.75,24.0,60.0,4755.0
RN,AGROPECUARIA,MEDIA,2010,2081000.0,2054023.6,2192049.0,2163632.0,4.1,22.5,67.5,6290.0
RN,INDUSTRIA,GRANDE,2002,20708000.0,15958418.5,41686784.0,32125512.0,3.5,12.0,60.0,22370.0
RN,INDUSTRIA,GRANDE,2005,26880000.0,26975276.3,36038127.0,36165839.0,9.0,12.0,12.0,23330.0
RN,INDUSTRIA,GRANDE,2010,5866000.0,2950000.0,6413769.0,3225472.0,4.5,18.0,66.0,34625.0
RN,INDUSTRIA,GRANDE,2011,24880000.0,11790999.9,24121382.0,11431479.0,2.02,16.5,55.5,30844.0
RN,INDUSTRIA,MEDIA,2004,16936000.0,16884502.5,24255206.0,24181453.0,4.8,6.0,54.0,12842.0
RN,INDUSTRIA,MEDIA,2008,35000000.0,35000000.0,39363745.0,39363745.0,7.0,24.0,72.0,15336.0
RN,INFRAESTRUTURA,GRANDE,2002,122946935.1,123101420.8,255042648.0,255363115.0,1.0,32.3,68.7,
RN,INFRAESTRUTURA,GRANDE,2003,2264000.0,2464863.8,3595978.0,3915016.0,4.65,18.0,62.0,
RN,INFRAESTRUTURA,GRANDE,2005,97000000.0,86191099.5,130383327.0,115854457.0,2.17,20.0,72.0,
RN,INFRAESTRUTURA,GRANDE,2006,136000000.0,136686281.8,181541228.0,182457319.0,3.88,12.0,144.0,
RN,INFRAESTRUTURA,GRANDE,2009,32665700.0,19121169.9,36364484.0,21286286.0,2.34,3.0,60.0,
RN,INFRAESTRUTURA,GRANDE,2010,715646726.0,699213263.3,716674272.0,700030856.0,2.25,22.3,162.3,
RN,INFRAESTRUTURA,GRANDE,2011,1704263410.0,1696951414.9,1625065971.0,1618091792.0,1.85,24.9,174.1,
RN,INFRAESTRUTURA,GRANDE,2012,1886886722.7,2027636091.5,1699848726.0,1824062330.0,2.15,19.2,157.9,
RN,INFRAESTRUTURA,GRANDE,2013,1335569300.0,1275301261.4,1135061189.0,1083673519.0,1.84,7.9,153.6,
RN,INFRAESTRUTURA,GRANDE,2014,663685655.8,621142517.8,536522000.0,502203364.0,1.88,15.7,160.1,
RN,INFRAESTRUTURA,GRANDE,2015,2053327349.9,1916261125.9,1523683104.0,1422600158.0,2.2,10.7,191.6,
RN,INFRAESTRUTURA,GRANDE,2016,274867500.0,256209674.4,187165222.0,174460570.0,1.82,7.6,190.3,
RN,INFRAESTRUTURA,GRANDE,2017,908739836.0,912127005.9,627513349.0,629877151.0,2.21,9.4,186.0,
RN,INFRAESTRUTURA,GRANDE,2018,1021795000.0,942781999.9,644388668.0,593016275.0,2.2,1.3,133.3,
RN,INFRAESTRUTURA,GRANDE,2019,328800000.0,328500000.0,199719922.0,199537696.0,1.9,34.0,251.0,
RN,INFRAESTRUTURA,MEDIA,2004,23434007.7,24009845.0,35525158.0,36398107.0,4.5,15.0,111.0,
RN,INFRAESTRUTURA,MEDIA,2014,306313950.0,306284492.6,247098291.0,247074528.0,2.02,20.4,192.0,
RN,INFRAESTRUTURA,MEDIA,2020,207563000.0,62793215.5,117948518.0,35682500.0,2.38,24.0,228.0,
RO,INDUSTRIA,GRANDE,2009,118552000.0,116837921.0,132383601.0,130469539.0,2.36,24.0,60.0,5196.0
RO,INDUSTRIA,GRANDE,2010,63432000.0,63193432.9,69355297.0,69094452.0,2.06,12.0,60.0,5234.0
RO,INFRAESTRUTURA,GRANDE,2002,129064406.3,129479257.2,219340160.0,220175286.0,2.25,19.0,72.0,
RO,INFRAESTRUTURA,GRANDE,2003,43665533.1,43665533.1,68834945.0,68834945.0,1.0,0.0,55.0,
RO,INFRAESTRUTURA,GRANDE,2009,12455172400.0,12445230973.6,13775679278.0,13764672727.0,2.95,72.2,219.8,
RO,INFRAESTRUTURA,GRANDE,2011,237728836.2,237728836.2,232086211.0,232086211.0,2.76,10.5,184.0,
RO,INFRAESTRUTURA,GRANDE,2012,1875995000.0,1876185509.4,1666842457.0,1667011726.0,2.55,20.5,228.5,
RO,INFRAESTRUTURA,GRANDE,2013,1990000000.0,1991450165.9,1719068794.0,1720321525.0,3.19,46.0,201.0,
RO,INFRAESTRUTURA,GRANDE,2019,232500000.0,220350000.0,141782239.0,134372973.0,2.59,44.0,240.0,
RS,AGROPECUARIA,GRANDE,2008,50918138.7,50802633.3,59418286.0,59281738.0,2.27,10.0,78.0,4362.0
RS,AGROPECUARIA,GRANDE,2011,47673000.0,38160826.7,45307803.0,36267556.0,2.32,78.0,24.0,5658.0
RS,AGROPECUARIA,GRANDE,2013,59379000.0,16721031.9,50462919.0,14259545.0,2.35,84.0,24.0,4905.0
RS,AGROPECUARIA,GRANDE,2014,23756000.0,22390000.0,19163565.0,18061635.0,5.06,28.3,88.3,2881.0
RS,AGROPECUARIA,GRANDE,2020,2932200.0,2932200.0,1511544.0,1511544.0,4.28,32.0,160.0,
RS,AGROPECUARIA,MEDIA,2004,10000000.0,10000000.0,15055350.0,15055350.0,10.75,36.0,18.0,5542.0
RS,AGROPECUARIA,MICRO,2002,3738083.2,3730326.4,6214351.0,6201456.0,3.5,6.0,60.0,49419.0
RS,AGROPECUARIA,MICRO,2003,166910245.0,165955253.9,262024349.0,260525154.0,3.5,12.0,57.2,50109.0
RS,AGROPECUARIA,MICRO,2004,216581075.5,219566765.2,309776333.0,314049024.0,2.9,12.0,58.3,51584.0
RS,AGROPECUARIA,MICRO,2005,2488814.9,2505450.0,3312797.0,3334939.0,2.9,6.0,72.0,50257.0
RS,INDUSTRIA,GRANDE,2002,100087852.1,110324691.2,189606574.0,209173696.0,4.33,23.6,64.0,136452.0
RS,INDUSTRIA,GRANDE,2003,7912000.0,7959652.1,12099579.0,12172452.0,4.5,18.0,66.0,149987.0
RS,INDUSTRIA,GRANDE,2004,120007288.2,120104593.1,164699595.0,164827206.0,5.5,14.6,43.7,172466.0
RS,INDUSTRIA,GRANDE,2005,388728573.6,390840559.4,521308798.0,524133372.0,5.18,19.9,36.2,169017.0
RS,INDUSTRIA,GRANDE,2006,301920270.0,300608728.0,393752307.0,392048427.0,2.98,16.8,62.2,173176.0
RS,INDUSTRIA,GRANDE,2007,359736462.3,357686930.8,453247040.0,450682019.0,2.93,22.7,56.1,184445.0
RS,INDUSTRIA,GRANDE,2008,555094512.9,559344021.7,631327848.0,636186716.0,3.46,18.2,67.7,189717.0
RS,INDUSTRIA,GRANDE,2009,1256731146.6,1242858309.6,1392684134.0,1377292977.0,3.85,19.4,62.8,180403.0
RS,INDUSTRIA,GRANDE,2010,72103000.0,72103000.0,76722622.0,76722622.0,3.27,17.1,48.0,206185.0
RS,INDUSTRIA,GRANDE,2011,1322501867.0,1324123146.1,1280446455.0,1281954199.0,2.46,21.9,70.1,221169.0
RS,INDUSTRIA,GRANDE,2012,2665678118.5,2282889655.7,2354287790.0,2016361656.0,2.93,18.4,73.0,215134.0
RS,INDUSTRIA,GRANDE,2013,443052187.0,433114434.5,382184265.0,373556330.0,2.83,17.6,58.8,222119.0
RS,INDUSTRIA,GRANDE,2014,392017527.3,434721256.9,322402083.0,357466489.0,2.97,18.5,77.5,214904.0
RS,INDUSTRIA,GRANDE,2015,196614000.0,186638101.9,150482470.0,142594952.0,5.33,20.5,80.0,185824.0
RS,INDUSTRIA,GRANDE,2016,155451912.0,155381738.7,106956885.0,106906683.0,3.4,24.0,60.0,171895.0
RS,INDUSTRIA,GRANDE,2017,142620000.0,130807631.6,97854190.0,89784138.0,3.81,33.6,64.0,167445.0
RS,INDUSTRIA,GRANDE,2018,49363000.0,49363000.0,32073142.0,32073142.0,4.45,24.0,66.0,167873.0
RS,INDUSTRIA,GRANDE,2019,83292000.0,54452400.0,50855878.0,33231769.0,5.7,20.0,72.0,167152.0
RS,INDUSTRIA,GRANDE,2020,1087752.6,1087752.6,524003.0,524003.0,3.84,36.0,156.0,
RS,INDUSTRIA,MEDIA,2005,5603351.0,5618053.3,7523822.0,7543560.0,6.25,12.0,12.0,185113.0
RS,INDUSTRIA,MEDIA,2006,76000000.0,76046613.2,98609413.0,98671490.0,4.88,30.0,78.0,187935.0
RS,INDUSTRIA,MEDIA,2007,928945.6,930581.3,1170399.0,1172459.0,1.0,24.0,96.0,203548.0
RS,INDUSTRIA,MEDIA,2008,1545300.0,1545813.4,1737966.0,1738543.0,1.44,12.0,72.0,198440.0
RS,INDUSTRIA,MEDIA,2010,13500000.0,13500000.0,14015511.0,14015511.0,2.25,30.0,54.0,218407.0
RS,INDUSTRIA,MEDIA,2011,22734360.0,22734360.0,22066629.0,22066629.0,2.9,30.0,78.0,215479.0
RS,INDUSTRIA,MEDIA,2012,73836000.0,73836000.0,66858221.0,66858221.0,3.4,20.4,63.6,214920.0
RS,INDUSTRIA,MEDIA,2014,12608333.0,12608333.0,10186594.0,10186594.0,3.73,16.3,59.0,210918.0
RS,INDUSTRIA,MEDIA,2019,14000000.0,14000000.0,8304721.0,8304721.0,4.58,24.0,36.0,184666.0
RS,INDUSTRIA,MEDIA,2020,50000000.0,50000000.0,28935896.0,28935896.0,5.26,24.0,36.0,
RS,INDUSTRIA,PEQUENA,2007,11166177.0,11014696.0,13735926.0,13550975.0,1.67,28.0,104.0,165647.0
RS,INDUSTRIA,PEQUENA,2010,3000000.0,3000000.0,3280141.0,3280141.0,1.0,24.0,72.0,183165.0
RS,INDUSTRIA,PEQUENA,2011,17430000.0,15430000.0,16931758.0,14990500.0,2.75,18.0,54.0,187998.0
RS,INFRAESTRUTURA,GRANDE,2002,376119768.4,381408050.6,700639331.0,710141832.0,3.26,17.6,85.6,
RS,INFRAESTRUTURA,GRANDE,2003,513010395.5,528893206.4,807134323.0,831956507.0,2.77,30.3,124.0,
RS,INFRAESTRUTURA,GRANDE,2004,737143964.6,754339953.6,1078168377.0,1103809143.0,4.95,27.8,155.3,
RS,INFRAESTRUTURA,GRANDE,2005,909112897.4,913297924.6,1225891364.0,1231470018.0,3.94,14.3,128.0,
RS,INFRAESTRUTURA,GRANDE,2006,166236860.2,166732452.2,219624942.0,220280364.0,4.45,9.2,74.8,
RS,INFRAESTRUTURA,GRANDE,2007,412558255.4,411523451.5,525000289.0,523803037.0,3.95,17.5,143.3,
RS,INFRAESTRUTURA,GRANDE,2008,877350625.6,859699053.7,1009184407.0,989300943.0,2.35,37.8,128.2,
RS,INFRAESTRUTURA,GRANDE,2009,288550751.2,285290406.2,319630466.0,316002784.0,2.96,19.7,149.4,
RS,INFRAESTRUTURA,GRANDE,2010,187009786.8,172978676.6,188847043.0,174662783.0,3.06,14.6,79.9,
RS,INFRAESTRUTURA,GRANDE,2011,1099129408.0,1095627689.5,1060087097.0,1056668834.0,2.55,20.3,149.8,
RS,INFRAESTRUTURA,GRANDE,2012,855265293.7,764692091.8,774414061.0,691144157.0,2.58,17.3,94.1,
RS,INFRAESTRUTURA,GRANDE,2013,1181484753.0,1172435532.8,1002080712.0,994420635.0,2.24,15.1,165.3,
RS,INFRAESTRUTURA,GRANDE,2014,1280655739.4,1269138061.8,1042982851.0,1033567643.0,1.96,10.7,179.8,
RS,INFRAESTRUTURA,GRANDE,2015,670984782.0,670566033.1,515423370.0,515103339.0,1.94,9.3,137.3,
RS,INFRAESTRUTURA,GRANDE,2016,632554000.0,632918248.9,451845786.0,452079139.0,3.81,7.4,200.2,
RS,INFRAESTRUTURA,GRANDE,2017,774551000.0,771291337.4,528860158.0,526609807.0,2.63,5.1,186.2,
RS,INFRAESTRUTURA,GRANDE,2018,3548011000.0,2625026551.9,2284748883.0,1695827012.0,2.47,22.9,153.8,
RS,INFRAESTRUTURA,GRANDE,2019,880000000.0,740000000.0,532930693.0,448146264.0,2.05,33.0,253.0,
RS,INFRAESTRUTURA,GRANDE,2020,1485619500.0,527000000.0,859754642.0,304984350.0,2.25,60.0,24.5,
RS,INFRAESTRUTURA,MEDIA,2002,13692103.0,14146719.3,24841226.0,25666025.0,4.0,15.0,144.0,
RS,INFRAESTRUTURA,MEDIA,2003,2762466.0,2761886.6,4250509.0,4249617.0,4.0,3.0,144.0,
RS,INFRAESTRUTURA,MEDIA,2004,18053774.0,18865770.6,26440776.0,27653213.0,5.0,15.0,96.0,
RS,INFRAESTRUTURA,MEDIA,2005,6294774.3,6161309.1,8416077.0,8237635.0,3.5,15.0,144.0,
RS,INFRAESTRUTURA,MEDIA,2007,71686393.6,71789402.9,86390251.0,86514183.0,3.6,15.0,184.0,
RS,INFRAESTRUTURA,MEDIA,2008,344950170.0,345392660.8,405775037.0,406298374.0,2.22,25.4,165.0,
RS,INFRAESTRUTURA,MEDIA,2009,7177689.3,7178476.0,7949581.0,7950452.0,5.4,7.5,192.0,
RS,INFRAESTRUTURA,MEDIA,2011,21980000.0,21980000.0,21334425.0,21334425.0,4.95,8.0,138.0,
RS,INFRAESTRUTURA,MEDIA,2017,50002820.0,50237083.6,34453853.0,34614392.0,4.64,11.2,150.0,
RS,INFRAESTRUTURA,MEDIA,2018,10000000.0,7039000.0,6265633.0,4410379.0,1.99,24.0,36.0,
RS,INFRAESTRUTURA,PEQUENA,2005,34326800.0,34726139.2,46050331.0,46586056.0,2.8,11.0,120.0,
SC,AGROPECUARIA,GRANDE,2005,16530000.0,16771390.4,22218932.0,22543399.0,6.0,24.0,72.0,7795.0
SC,AGROPECUARIA,GRANDE,2008,17043771.2,17424022.7,19549118.0,19985264.0,4.92,24.0,72.0,4967.0
SC,AGROPECUARIA,GRANDE,2009,20000000.0,20000000.0,22207038.0,22207038.0,6.75,12.0,84.0,5702.0
SC,AGROPECUARIA,GRANDE,2018,27405000.0,25762152.0,17443856.0,16398148.0,6.0,12.0,168.0,1968.0
SC,AGROPECUARIA,MEDIA,2007,16417319.2,16423393.3,20684534.0,20692186.0,4.0,24.0,96.0,5713.0
SC,AGROPECUARIA,MEDIA,2018,27200000.0,27206204.0,17655785.0,17659947.0,4.17,24.0,36.0,5765.0
SC,INDUSTRIA,GRANDE,2002,286062705.1,285736029.5,483445230.0,480161341.0,3.14,34.0,57.5,126827.0
SC,INDUSTRIA,GRANDE,2003,200379500.6,204913735.3,313329022.0,320434994.0,4.66,22.1,50.2,128037.0
SC,INDUSTRIA,GRANDE,2004,71855166.8,73260033.5,106982380.0,109088184.0,4.9,16.0,24.0,143855.0
SC,INDUSTRIA,GRANDE,2005,348523693.5,334775388.6,470002759.0,451446576.0,4.33,12.2,35.7,149511.0
SC,INDUSTRIA,GRANDE,2006,108960189.1,109708982.3,144053053.0,145043857.0,6.05,15.3,141.3,162504.0
SC,INDUSTRIA,GRANDE,2007,370474022.8,370556291.8,467812977.0,467909974.0,3.02,22.4,56.8,178481.0
SC,INDUSTRIA,GRANDE,2008,494133398.0,494426618.7,551728336.0,552050840.0,5.2,17.5,69.0,175588.0
SC,INDUSTRIA,GRANDE,2009,382705648.2,369493433.3,423946899.0,409327521.0,4.26,20.9,57.4,168236.0
SC,INDUSTRIA,GRANDE,2010,1084463168.0,1033900113.9,1139052323.0,1086827972.0,3.01,20.0,59.0,184161.0
SC,INDUSTRIA,GRANDE,2011,586356435.0,387393541.0,574506201.0,379254586.0,3.03,21.7,64.2,188315.0
SC,INDUSTRIA,GRANDE,2012,588614092.0,579597611.6,528247232.0,520155198.0,2.82,19.5,75.2,174580.0
SC,INDUSTRIA,GRANDE,2013,318405203.6,316934940.1,271932760.0,270673264.0,3.36,17.2,61.8,200877.0
SC,INDUSTRIA,GRANDE,2014,826323985.7,778078245.7,675135658.0,636211242.0,3.19,19.8,82.5,202682.0
SC,INDUSTRIA,GRANDE,2015,402349600.0,345844085.5,312925486.0,268536963.0,3.3,19.7,70.9,183527.0
SC,INDUSTRIA,GRANDE,2016,319352081.1,234436018.7,220979223.0,163065158.0,3.19,11.5,74.5,172179.0
SC,INDUSTRIA,GRANDE,2017,197136000.0,171989450.8,135408562.0,117847482.0,4.56,21.4,64.3,186161.0
SC,INDUSTRIA,GRANDE,2018,166709809.0,159722564.0,105465268.0,101037175.0,7.5,20.0,100.0,193179.0
SC,INDUSTRIA,GRANDE,2019,169125000.0,149180130.5,104062709.0,91825406.0,3.1,30.0,64.0,194638.0
SC,INDUSTRIA,GRANDE,2020,150617562.2,140998562.2,76015448.0,70549412.0,3.55,32.6,85.7,
SC,INDUSTRIA,MEDIA,2005,51500000.0,51880993.2,69184253.0,69696234.0,6.17,8.7,52.0,124551.0
SC,INDUSTRIA,MEDIA,2008,6950000.0,6953374.7,8103397.0,8107332.0,2.73,28.0,48.0,151335.0
SC,INDUSTRIA,MEDIA,2010,7770547.8,7770547.8,8465464.0,8465464.0,2.75,18.0,72.0,165549.0
SC,INDUSTRIA,MEDIA,2011,3645000.0,3645000.0,3542647.0,3542647.0,1.93,24.0,72.0,173063.0
SC,INDUSTRIA,MEDIA,2012,4960000.0,4960000.0,4407015.0,4407015.0,4.0,24.0,48.0,178366.0
SC,INDUSTRIA,MEDIA,2015,1797000.0,558931.4,1311399.0,407892.0,3.25,30.0,90.0,174743.0
SC,INDUSTRIA,MEDIA,2018,18000000.0,18021613.2,11691288.0,11705326.0,5.06,24.0,36.0,176869.0
SC,INDUSTRIA,MEDIA,2019,6700000.0,6700000.0,3974403.0,3974403.0,3.36,24.0,36.0,181820.0
SC,INDUSTRIA,MEDIA,2020,10000000.0,4990000.0,5558702.0,2773792.0,1.55,24.0,60.0,
SC,INDUSTRIA,MICRO,2013,3124000.0,3124000.0,2729949.0,2729949.0,2.0,24.0,48.0,147422.0
SC,INDUSTRIA,PEQUENA,2006,1100000.0,1103947.1,1469019.0,1474290.0,2.78,9.0,51.0,141648.0
SC,INDUSTRIA,PEQUENA,2008,1675000.0,1039806.5,1855224.0,1151686.0,4.05,18.0,78.0,153189.0
SC,INDUSTRIA,PEQUENA,2014,3000000.0,2972599.5,2470810.0,2448243.0,2.0,24.0,84.0,175185.0
SC,INFRAESTRUTURA,GRANDE,2002,111257033.8,109063080.4,216350553.0,211799389.0,3.0,6.0,102.0,
SC,INFRAESTRUTURA,GRANDE,2003,722291307.6,731957285.2,1118505371.0,1133367984.0,4.21,36.8,102.5,
SC,INFRAESTRUTURA,GRANDE,2004,6187500.0,6350768.2,8747119.0,8977928.0,3.5,24.0,72.0,
SC,INFRAESTRUTURA,GRANDE,2005,194985498.5,117254880.2,259480337.0,156242416.0,3.2,12.0,88.0,
SC,INFRAESTRUTURA,GRANDE,2006,224500400.7,219931735.9,298709854.0,292605520.0,4.16,12.3,144.0,
SC,INFRAESTRUTURA,GRANDE,2007,1984556682.8,1988577416.6,2475454222.0,2480522276.0,2.72,41.4,170.9,
SC,INFRAESTRUTURA,GRANDE,2008,208830902.9,207997325.7,230052742.0,229131235.0,3.31,39.3,149.5,
SC,INFRAESTRUTURA,GRANDE,2009,1307348439.2,1278555435.1,1453080743.0,1421172266.0,3.23,19.4,150.8,
SC,INFRAESTRUTURA,GRANDE,2010,1005332495.8,1070562691.1,1026801678.0,1095505485.0,3.66,28.7,213.8,
SC,INFRAESTRUTURA,GRANDE,2011,1204314981.6,1151211812.2,1172435212.0,1122207974.0,3.45,25.6,177.0,
SC,INFRAESTRUTURA,GRANDE,2012,1174578527.1,1475807351.7,1059006494.0,1326821597.0,3.13,25.6,203.4,
SC,INFRAESTRUTURA,GRANDE,2013,198413000.0,198413000.0,168220187.0,168220187.0,2.58,5.5,68.0,
SC,INFRAESTRUTURA,GRANDE,2014,510454225.1,507106774.8,419981242.0,417192692.0,2.92,18.0,190.7,
SC,INFRAESTRUTURA,GRANDE,2015,731080197.1,781460692.8,573976621.0,613445279.0,3.15,18.3,204.1,
SC,INFRAESTRUTURA,GRANDE,2017,43780355.0,43537056.4,30247058.0,30078117.0,3.87,4.0,102.0,
SC,INFRAESTRUTURA,GRANDE,2018,588261931.3,593816905.2,383403867.0,387174961.0,3.43,1.5,182.8,
SC,INFRAESTRUTURA,GRANDE,2019,194545922.1,136844421.8,122821634.0,86352970.0,2.56,27.6,144.0,
SC,INFRAESTRUTURA,GRANDE,2020,101755722.4,97185782.9,58555074.0,55920635.0,3.0,12.0,40.0,
SC,INFRAESTRUTURA,MEDIA,2002,116354156.0,79620187.9,193432174.0,132364039.0,3.0,23.5,150.0,
SC,INFRAESTRUTURA,MEDIA,2003,70662407.4,56625336.9,109817712.0,88002450.0,5.0,27.0,216.0,
SC,INFRAESTRUTURA,MEDIA,2006,72147600.0,72579016.7,96307087.0,96882969.0,3.5,14.0,118.0,
SC,INFRAESTRUTURA,MEDIA,2008,91350000.0,91416569.3,99945323.0,100018156.0,2.8,29.0,143.0,
SC,INFRAESTRUTURA,MEDIA,2009,145004293.0,143424293.0,161266866.0,159510695.0,3.24,20.5,138.8,
SC,INFRAESTRUTURA,MEDIA,2010,32372617.0,32372617.0,32372617.0,32372617.0,3.4,5.0,143.0,
SC,INFRAESTRUTURA,MEDIA,2011,21990000.0,21990000.0,21816842.0,21816842.0,3.2,7.0,168.0,
SC,INFRAESTRUTURA,MEDIA,2018,84994297.1,85206562.7,56147457.0,56284960.0,2.34,18.2,159.0,
SC,INFRAESTRUTURA,MICRO,2003,281543.3,314339.4,430556.0,480710.0,1.0,6.0,24.0,
SC,INFRAESTRUTURA,MICRO,2015,17740795.0,17442383.0,13622687.0,13393544.0,1.7,16.0,96.0,
SC,INFRAESTRUTURA,PEQUENA,2012,47900000.0,46635230.4,42549441.0,41425950.0,3.32,18.0,116.4,
SE,INDUSTRIA,GRANDE,2006,122229989.0,122952906.1,163234682.0,164200118.0,1.65,24.0,60.0,10354.0
SE,INDUSTRIA,GRANDE,2011,32365742.0,25099971.2,31597524.0,24504209.0,3.21,24.0,60.0,21903.0
SE,INDUSTRIA,GRANDE,2013,39308000.0,34602834.2,34164076.0,30055217.0,2.5,15.4,48.0,20018.0
SE,INFRAESTRUTURA,GRANDE,2002,28400113.6,28487325.0,58913548.0,59094461.0,1.0,15.3,35.0,
SE,INFRAESTRUTURA,GRANDE,2003,238661000.0,241657831.1,367219260.0,371830378.0,5.0,7.0,144.0,
SE,INFRAESTRUTURA,GRANDE,2009,250481900.0,242153074.7,276581749.0,267385073.0,1.9,35.1,120.0,
SE,INFRAESTRUTURA,GRANDE,2013,65322200.0,54885796.8,56366025.0,47353345.0,2.91,3.3,70.9,
SE,INFRAESTRUTURA,GRANDE,2015,207768471.3,203005735.8,151623467.0,148147759.0,4.06,13.4,56.0,
SE,INFRAESTRUTURA,MEDIA,2002,4052159.7,1145075.0,8398035.0,2373149.0,1.0,0.0,12.0,
SE,INFRAESTRUTURA,MEDIA,2019,6500000.0,6500000.0,3855763.0,3855763.0,4.1,24.0,36.0,
SP,AGROPECUARIA,GRANDE,2003,73154000.0,71826886.5,113790508.0,111682200.0,5.0,14.6,60.9,52790.0
SP,AGROPECUARIA,GRANDE,2004,22059100.0,22027284.8,30932033.0,30884805.0,5.12,24.0,72.0,64817.0
SP,AGROPECUARIA,GRANDE,2006,113900000.0,98289978.5,149532917.0,129258059.0,2.76,34.6,77.1,81988.0
SP,AGROPECUARIA,GRANDE,2007,88686031.0,88629711.2,112632578.0,112568129.0,3.73,20.6,54.9,83495.0
SP,AGROPECUARIA,GRANDE,2009,268869873.9,265242546.7,295261897.0,291289339.0,3.25,18.0,92.6,88396.0
SP,AGROPECUARIA,GRANDE,2010,88831000.0,56913618.0,92753295.0,59822823.0,2.77,77.5,24.0,66781.0
SP,AGROPECUARIA,GRANDE,2011,29882000.0,19766746.5,29172734.0,19297572.0,2.15,84.0,24.0,83735.0
SP,AGROPECUARIA,GRANDE,2012,946979147.4,766663967.4,840008939.0,680580846.0,2.42,35.5,79.3,84896.0
SP,AGROPECUARIA,GRANDE,2013,667143073.2,577516974.5,573741710.0,496396563.0,2.86,20.9,77.4,76128.0
SP,AGROPECUARIA,GRANDE,2014,241384844.0,241384844.0,198535427.0,198535427.0,3.82,18.0,54.0,65272.0
SP,AGROPECUARIA,GRANDE,2015,120100533.0,117392822.4,94922172.0,92888529.0,3.64,34.5,54.0,71715.0
SP,AGROPECUARIA,GRANDE,2016,155056836.0,125790147.3,109274433.0,88598592.0,2.88,37.5,44.0,54677.0
SP,AGROPECUARIA,GRANDE,2017,156724662.0,156768650.5,107667493.0,107697593.0,4.21,17.0,51.0,69228.0
SP,AGROPECUARIA,GRANDE,2018,192822551.3,161469531.2,126163052.0,105537689.0,3.22,22.8,88.8,59319.0
SP,AGROPECUARIA,MEDIA,2017,49334000.0,49358560.1,33768861.0,33785672.0,3.71,24.0,54.0,53075.0
SP,AGROPECUARIA,MEDIA,2018,10000000.0,10000000.0,6793653.0,6793653.0,1.83,24.0,36.0,51208.0
SP,AGROPECUARIA,MICRO,2006,20468565.0,20524947.6,27084015.0,27158620.0,2.5,36.0,36.0,147511.0
SP,AGROPECUARIA,PEQUENA,2015,3571028.0,1038104.2,2618736.0,761271.0,3.87,87.0,36.0,68725.0
SP,INDUSTRIA,GRANDE,2002,703156975.2,734014998.4,1281615524.0,1339493572.0,3.28,19.4,55.9,505442.0
SP,INDUSTRIA,GRANDE,2003,315612076.0,314171457.7,490800397.0,488659757.0,3.64,16.1,62.8,525774.0
SP,INDUSTRIA,GRANDE,2004,276643626.4,277110254.1,389101634.0,389793623.0,4.38,15.0,57.5,621570.0
SP,INDUSTRIA,GRANDE,2005,2549801519.8,2557719509.1,3424498921.0,3435183282.0,5.11,21.7,31.6,635279.0
SP,INDUSTRIA,GRANDE,2006,2656786277.8,2503690504.7,3482420957.0,3281750935.0,2.63,21.4,61.5,707430.0
SP,INDUSTRIA,GRANDE,2007,3189346597.1,3130467818.5,3993045468.0,3920484734.0,3.2,19.1,66.4,807752.0
SP,INDUSTRIA,GRANDE,2008,4442375734.6,3885050400.5,5050306094.0,4408068278.0,2.83,18.3,73.6,843542.0
SP,INDUSTRIA,GRANDE,2009,3385919462.3,3318740621.2,3756892943.0,3682426794.0,3.09,15.3,63.9,826559.0
